,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
532,35,Smith,2017/2018,24,12,11,0.75,1.181818181818182,1.5,1.4545454545454546,2.0,3.333333333333333,2,3.4,5.866666666666666
560,38,Aké,2017/2018,24,12,11,0.75,1.181818181818182,1.5,1.4545454545454546,2.0,1.6666666666666667,2,3.2,1.7333333333333345
848,55,Dunk,2017/2018,24,16,3,1.0,2.0,1.5,0.75,1.0,0.6666666666666666,0,1.8,4.366666666666664
875,56,Duffy,2017/2018,24,16,3,1.0,2.0,1.5,0.75,2.0,0.6666666666666666,-1,1.8,4.033333333333334
920,61,Goldson,2017/2018,24,16,3,1.0,2.0,1.5,0.75,6.0,0.0,-1,0.0,0.0
1126,77,Mee,2017/2018,24,8,2,1.5,2.583333333333333,1.3333333333333333,1.0833333333333333,2.0,1.3333333333333333,1,2.0,3.533333333333333
1169,79,Tarkowski,2017/2018,24,8,2,1.5,2.583333333333333,1.3333333333333333,1.0833333333333333,2.0,1.6666666666666667,2,3.4,3.433333333333333
1186,81,Taylor,2017/2018,24,8,2,1.5,2.583333333333333,1.3333333333333333,1.0833333333333333,1.0,1.3333333333333333,2,2.0,3.9
1463,97,Azpilicueta,2017/2018,24,3,16,2.0,1.0,0.75,1.5,7.0,4.666666666666667,6,6.4,3.399999999999999
1508,99,Zouma,2017/2018,24,17,14,1.25,0.6666666666666666,1.6666666666666667,2.083333333333333,1.0,3.0,6,2.4,3.633333333333333
1536,100,Alonso,2017/2018,24,3,16,2.0,1.0,0.75,1.5,8.0,7.0,6,8.2,5.666666666666664
1547,101,Luiz Moreira Marinho,2017/2018,24,3,16,2.0,1.0,0.75,1.5,6.0,2.6666666666666665,1,2.4,3.5666666666666664
1565,102,Moses,2017/2018,24,3,16,2.0,1.0,0.75,1.5,6.0,8.0,17,6.2,4.233333333333333
1585,103,Rüdiger,2017/2018,24,3,16,2.0,1.0,0.75,1.5,6.0,8.666666666666666,6,7.6,4.266666666666667
1818,117,Tomkins,2017/2018,24,13,6,0.5833333333333334,2.583333333333333,1.5833333333333333,1.0833333333333333,6.0,2.6666666666666665,0,4.2,3.1333333333333333
1863,120,Kelly,2017/2018,24,13,6,0.5833333333333334,2.583333333333333,1.5833333333333333,1.0833333333333333,6.0,2.6666666666666665,0,2.8,3.9
1900,124,van Aanholt,2017/2018,24,13,6,0.5833333333333334,2.583333333333333,1.5833333333333333,1.0833333333333333,6.0,2.333333333333333,0,2.6,2.433333333333333
2152,143,Williams,2017/2018,24,9,19,1.5,0.5833333333333334,1.3333333333333333,1.3333333333333333,1.0,3.0,2,2.4,3.0
2169,144,Holgate,2017/2018,24,9,19,1.5,0.5833333333333334,1.3333333333333333,1.3333333333333333,0.0,0.6666666666666666,2,1.8,3.966666666666665
2185,145,Kenny,2017/2018,24,9,19,1.5,0.5833333333333334,1.3333333333333333,1.3333333333333333,0.0,1.0,2,3.0,2.066666666666667
2461,164,Schindler,2017/2018,24,14,17,0.6666666666666666,1.25,2.083333333333333,1.6666666666666667,0.0,0.6666666666666666,1,2.4,3.266666666666669
2534,171,Jorgensen,2017/2018,24,14,17,0.6666666666666666,1.25,2.083333333333333,1.6666666666666667,0.0,0.6666666666666666,1,1.6,3.0666666666666664
2869,196,Chilwell,2017/2018,24,7,10,1.5,1.4166666666666667,1.1666666666666667,1.5833333333333333,3.0,3.333333333333333,6,2.4,2.8666666666666667
2878,197,Wagué,2017/2018,24,10,7,1.4166666666666667,1.5,1.5833333333333333,1.1666666666666667,1.0,1.3333333333333333,2,3.6,1.2000000000000002
2902,198,Maguire,2017/2018,24,7,10,1.5,1.4166666666666667,1.1666666666666667,1.5833333333333333,6.0,6.666666666666668,8,4.0,3.1999999999999984
3208,218,Gomez,2017/2018,24,4,20,2.4166666666666665,0.5833333333333334,1.8333333333333333,1.4166666666666667,1.0,1.6666666666666667,2,1.6,3.2
3227,219,Matip,2017/2018,24,4,20,2.4166666666666665,0.5833333333333334,1.8333333333333333,1.4166666666666667,1.0,1.0,1,2.2,1.966666666666666
3530,242,Stones,2017/2018,24,1,15,3.5,1.0,0.75,1.6666666666666667,0.0,2.6666666666666665,2,2.2,2.4333333333333327
3564,245,Otamendi,2017/2018,24,1,15,3.5,1.0,0.75,1.6666666666666667,-1.0,1.0,2,3.8,2.8999999999999955
3851,263,Smalling,2017/2018,24,2,8,2.583333333333333,1.5,1.0833333333333333,1.3333333333333333,6.0,4.666666666666667,7,4.4,2.5000000000000004
3874,264,Jones,2017/2018,24,2,8,2.583333333333333,1.5,1.0833333333333333,1.3333333333333333,6.0,7.0,9,6.2,3.100000000000001
3909,267,Valencia,2017/2018,24,2,8,2.583333333333333,1.5,1.0833333333333333,1.3333333333333333,15.0,9.0,5,6.8,4.766666666666668
3933,269,Fosu-Mensah,2017/2018,24,13,6,0.5833333333333334,2.583333333333333,1.5833333333333333,1.0833333333333333,9.0,3.333333333333333,0,3.4,3.0000000000000004
4228,288,Yedlin,2017/2018,24,15,1,1.0,3.5,1.6666666666666667,0.75,2.0,3.0,1,3.2,1.6999999999999993
4250,289,Clark,2017/2018,24,15,1,1.0,3.5,1.6666666666666667,0.75,2.0,3.6666666666666665,3,4.0,3.233333333333334
4271,290,Lascelles,2017/2018,24,15,1,1.0,3.5,1.6666666666666667,0.75,2.0,3.6666666666666665,1,3.8,2.266666666666666
4281,291,Dummett,2017/2018,24,15,1,1.0,3.5,1.6666666666666667,0.75,2.0,1.3333333333333333,1,2.4,2.6333333333333333
4499,307,Bertrand,2017/2018,24,18,5,1.1538461538461535,1.75,1.3846153846153846,1.0833333333333333,1.0,2.333333333333333,5,2.4,2.6000000000000005
4541,310,Soares,2017/2018,24,18,5,1.1538461538461535,1.75,1.3846153846153846,1.0833333333333333,0.0,1.0,2,1.0,1.133333333333334
4558,311,van Dijk,2017/2018,24,4,20,2.4166666666666665,0.5833333333333334,1.8333333333333333,1.4166666666666667,0.0,1.3333333333333333,2,1.6,4.300000000000002
4575,313,Stephens,2017/2018,24,18,5,1.1538461538461535,1.75,1.3846153846153846,1.0833333333333333,1.0,1.0,1,1.8,2.166666666666666
4847,330,Shawcross,2017/2018,24,17,14,1.25,0.6666666666666666,1.6666666666666667,2.083333333333333,1.0,3.0,6,2.2,2.666666666666668
4865,331,Cameron,2017/2018,24,17,14,1.25,0.6666666666666666,1.6666666666666667,2.083333333333333,2.0,1.0,1,1.2,1.5999999999999996
4887,332,Pieters,2017/2018,24,17,14,1.25,0.6666666666666666,1.6666666666666667,2.083333333333333,6.0,4.666666666666667,6,3.2,1.8666666666666665
4901,334,Bardsley,2017/2018,24,8,2,1.5,2.583333333333333,1.3333333333333333,1.0833333333333333,1.0,1.0,1,1.8,2.833333333333334
5153,352,Naughton,2017/2018,24,20,4,0.5833333333333334,2.4166666666666665,1.4166666666666667,1.8333333333333333,2.0,2.6666666666666665,6,2.2,2.133333333333335
5178,354,Fernández,2017/2018,24,20,4,0.5833333333333334,2.4166666666666665,1.4166666666666667,1.8333333333333333,1.0,4.333333333333333,11,2.8,2.9000000000000017
5194,356,van der Hoorn,2017/2018,24,20,4,0.5833333333333334,2.4166666666666665,1.4166666666666667,1.8333333333333333,7.0,4.333333333333333,6,3.8,2.7000000000000006
5222,357,Mawson,2017/2018,24,20,4,0.5833333333333334,2.4166666666666665,1.4166666666666667,1.8333333333333333,1.0,5.666666666666668,15,3.8,4.5666666666666655
5248,358,Olsson,2017/2018,24,20,4,0.5833333333333334,2.4166666666666665,1.4166666666666667,1.8333333333333333,2.0,2.6666666666666665,6,1.8,1.0999999999999994
5538,379,Walker,2017/2018,24,1,15,3.5,1.0,0.75,1.6666666666666667,3.0,2.333333333333333,2,4.0,3.899999999999999
5564,380,Vertonghen,2017/2018,24,5,18,1.75,1.1538461538461535,1.0833333333333333,1.3846153846153846,6.0,5.0,2,4.4,2.6000000000000014
5585,381,Davies,2017/2018,24,5,18,1.75,1.1538461538461535,1.0833333333333333,1.3846153846153846,6.0,6.666666666666668,8,5.6,5.400000000000002
5604,382,Trippier,2017/2018,24,5,18,1.75,1.1538461538461535,1.0833333333333333,1.3846153846153846,9.0,3.0,0,2.6,3.6666666666666634
5881,400,Prödl,2017/2018,24,10,7,1.4166666666666667,1.5,1.5833333333333333,1.1666666666666667,-1.0,0.3333333333333333,1,0.6,0.33333333333333365
5936,403,Kabasele,2017/2018,24,10,7,1.4166666666666667,1.5,1.5833333333333333,1.1666666666666667,1.0,0.3333333333333333,1,0.6,2.333333333333333
5949,404,Janmaat,2017/2018,24,10,7,1.4166666666666667,1.5,1.5833333333333333,1.1666666666666667,5.0,2.6666666666666665,2,2.2,4.433333333333331
6178,423,Evans,2017/2018,24,19,9,0.5833333333333334,1.5,1.3333333333333333,1.3333333333333333,15.0,6.0,2,5.0,4.566666666666666
6194,424,Dawson,2017/2018,24,19,9,0.5833333333333334,1.5,1.3333333333333333,1.3333333333333333,14.0,5.333333333333333,1,4.4,6.2666666666666675
6205,425,McAuley,2017/2018,24,19,9,0.5833333333333334,1.5,1.3333333333333333,1.3333333333333333,1.0,0.6666666666666666,1,0.8,1.0333333333333334
6415,441,Collins,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,2.0,3.0,1,3.2,5.166666666666667
6456,443,Cresswell,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,1.0,3.333333333333333,2,2.8,3.266666666666667
6478,444,Ogbonna,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,2.0,1.6666666666666667,1,1.2,3.766666666666665
6483,445,Byram,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,0.0,0.0,1,0.0,0.0
6504,446,Masuaku,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,2.0,1.3333333333333333,1,1.2,2.4
6526,447,Zabaleta,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,2.0,2.0,2,1.4,3.0333333333333328
6689,461,Suttner,2017/2018,24,16,3,1.0,2.0,1.5,0.75,1.0,0.6666666666666666,0,2.2,3.0333333333333337
6704,462,Malone,2017/2018,24,14,17,0.6666666666666666,1.25,2.083333333333333,1.6666666666666667,0.0,0.3333333333333333,1,1.8,1.2000000000000013
6745,464,Martina,2017/2018,24,9,19,1.5,0.5833333333333334,1.3333333333333333,1.3333333333333333,0.0,1.0,2,2.0,2.066666666666665
6777,468,Hegazi,2017/2018,24,19,9,0.5833333333333334,1.5,1.3333333333333333,1.3333333333333333,7.0,3.333333333333333,2,3.6,3.2999999999999994
6824,470,Christensen,2017/2018,24,3,16,2.0,1.0,0.75,1.5,1.0,1.0,1,3.4,2.166666666666667
6875,475,Robertson,2017/2018,24,4,20,2.4166666666666665,0.5833333333333334,1.8333333333333333,1.4166666666666667,1.0,1.0,1,2.0,3.6666666666666656
6898,477,Manquillo,2017/2018,24,15,1,1.0,3.5,1.6666666666666667,0.75,5.0,2.6666666666666665,1,2.2,0.8333333333333336
6956,482,Riedewald,2017/2018,24,13,6,0.5833333333333334,2.583333333333333,1.5833333333333333,1.0833333333333333,6.0,4.333333333333333,1,3.0,1.0
7222,510,Rice,2017/2018,24,11,12,1.181818181818182,0.75,1.4545454545454546,1.5,1.0,1.0,1,1.0,0.4000000000000001
7324,520,Sánchez,2017/2018,24,5,18,1.75,1.1538461538461535,1.0833333333333333,1.3846153846153846,6.0,2.0,0,2.8,1.5000000000000009
7338,521,Hadergjonaj,2017/2018,24,14,17,0.6666666666666666,1.25,2.083333333333333,1.6666666666666667,1.0,1.3333333333333333,1,2.0,2.433333333333332
7377,525,Hoedt,2017/2018,24,18,5,1.1538461538461535,1.75,1.3846153846153846,1.0833333333333333,1.0,3.0,3,2.8,3.4666666666666672
7417,532,Aurier,2017/2018,24,5,18,1.75,1.1538461538461535,1.0833333333333333,1.3846153846153846,9.0,4.0,2,7.0,5.433333333333333
7466,537,Zeegelaar,2017/2018,24,10,7,1.4166666666666667,1.5,1.5833333333333333,1.1666666666666667,1.0,1.0,1,0.8,2.9333333333333336
7477,538,Schelotto,2017/2018,24,16,3,1.0,2.0,1.5,0.75,2.0,0.6666666666666666,-1,0.6,3.0666666666666664
7494,541,Dragovic,2017/2018,24,7,10,1.5,1.4166666666666667,1.1666666666666667,1.5833333333333333,6.0,6.0,6,0.0,3.1333333333333333
7526,543,Zappacosta,2017/2018,24,3,16,2.0,1.0,0.75,1.5,3.0,3.6666666666666665,1,2.6,3.899999999999999
7597,594,Bauer,2017/2018,24,17,14,1.25,0.6666666666666666,1.6666666666666667,2.083333333333333,1.0,0.0,5,0.0,0.0
47,4,Koscielny,2017/2018,25,6,19,1.1538461538461535,0.7692307692307693,1.6153846153846154,1.3846153846153846,10.0,6.666666666666668,1,4.4,5.333333333333333
79,7,Bellerín,2017/2018,25,6,19,1.1538461538461535,0.7692307692307693,1.6153846153846154,1.3846153846153846,2.0,3.333333333333333,0,4.0,6.000000000000001
125,10,Monreal,2017/2018,25,6,19,1.1538461538461535,0.7692307692307693,1.6153846153846154,1.3846153846153846,16.0,8.333333333333334,8,7.6,8.866666666666664
150,12,Mustafi,2017/2018,25,6,19,1.1538461538461535,0.7692307692307693,1.6153846153846154,1.3846153846153846,2.0,1.3333333333333333,1,1.2,4.333333333333332
458,32,Francis,2017/2018,25,10,4,0.9230769230769232,1.6153846153846154,1.3846153846153846,0.7692307692307693,2.0,3.0,6,2.2,2.5666666666666664
482,33,Cook,2017/2018,25,10,4,0.9230769230769232,1.6153846153846154,1.3846153846153846,0.7692307692307693,2.0,3.333333333333333,6,4.2,2.9000000000000012
507,34,Daniels,2017/2018,25,10,4,0.9230769230769232,1.6153846153846154,1.3846153846153846,0.7692307692307693,2.0,3.333333333333333,6,2.2,3.0999999999999983
561,38,Aké,2017/2018,25,10,4,0.9230769230769232,1.6153846153846154,1.3846153846153846,0.7692307692307693,2.0,6.0,14,4.2,4.366666666666668
849,55,Dunk,2017/2018,25,15,18,0.4615384615384616,1.1428571428571428,1.2307692307692308,1.3571428571428572,0.0,1.0,2,2.0,3.5666666666666638
876,56,Duffy,2017/2018,25,15,18,0.4615384615384616,1.1428571428571428,1.2307692307692308,1.3571428571428572,-1.0,1.0,2,2.0,3.0000000000000004
912,59,Bong,2017/2018,25,15,18,0.4615384615384616,1.1428571428571428,1.2307692307692308,1.3571428571428572,1.0,4.0,2,3.8,1.9000000000000004
1127,77,Mee,2017/2018,25,7,14,0.6923076923076923,0.8461538461538461,1.8461538461538465,1.1538461538461535,1.0,1.6666666666666667,2,2.2,3.9
1175,80,Long,2017/2018,25,7,14,0.6923076923076923,0.8461538461538461,1.8461538461538465,1.1538461538461535,6.0,4.333333333333333,2,4.4,6.766666666666667
1187,81,Taylor,2017/2018,25,7,14,0.6923076923076923,0.8461538461538461,1.8461538461538465,1.1538461538461535,2.0,1.6666666666666667,2,2.4,3.333333333333333
1464,97,Azpilicueta,2017/2018,25,4,10,1.6153846153846154,0.9230769230769232,0.7692307692307693,1.3846153846153846,6.0,4.666666666666667,1,4.2,3.766666666666666
1485,98,Cahill,2017/2018,25,4,10,1.6153846153846154,0.9230769230769232,0.7692307692307693,1.3846153846153846,1.0,1.0,1,3.0,2.0666666666666664
1509,99,Zouma,2017/2018,25,16,11,1.1538461538461535,1.3076923076923077,1.5384615384615383,1.4615384615384617,6.0,4.333333333333333,6,3.2,2.833333333333332
1537,100,Alonso,2017/2018,25,4,10,1.6153846153846154,0.9230769230769232,0.7692307692307693,1.3846153846153846,6.0,5.0,1,5.6,5.399999999999999
1586,103,Rüdiger,2017/2018,25,4,10,1.6153846153846154,0.9230769230769232,0.7692307692307693,1.3846153846153846,6.0,4.333333333333333,1,6.6,2.5666666666666664
1819,117,Tomkins,2017/2018,25,13,12,0.6153846153846154,1.1666666666666667,1.5384615384615383,1.4166666666666667,0.0,2.333333333333333,1,3.0,3.3666666666666667
1864,120,Kelly,2017/2018,25,13,12,0.6153846153846154,1.1666666666666667,1.5384615384615383,1.4166666666666667,0.0,2.6666666666666665,2,3.0,3.266666666666667
1901,124,van Aanholt,2017/2018,25,13,12,0.6153846153846154,1.1666666666666667,1.5384615384615383,1.4166666666666667,0.0,2.6666666666666665,2,2.8,4.733333333333333
2116,139,Coleman,2017/2018,25,9,8,1.5384615384615383,1.4615384615384617,1.3076923076923077,1.5384615384615383,0.0,0.0,2,0.0,0.0
2133,140,Jagielka,2017/2018,25,9,8,1.5384615384615383,1.4615384615384617,1.3076923076923077,1.5384615384615383,-1.0,0.6666666666666666,2,2.4,1.9666666666666683
2153,143,Williams,2017/2018,25,9,8,1.5384615384615383,1.4615384615384617,1.3076923076923077,1.5384615384615383,2.0,1.3333333333333333,1,2.2,1.7333333333333332
2205,146,Keane,2017/2018,25,9,8,1.5384615384615383,1.4615384615384617,1.3076923076923077,1.5384615384615383,1.0,3.0,7,4.6,4.099999999999999
2462,164,Schindler,2017/2018,25,17,3,0.8461538461538461,2.4615384615384617,1.4615384615384617,1.6923076923076923,1.0,0.6666666666666666,1,2.4,3.600000000000002
2484,165,Löwe,2017/2018,25,17,3,0.8461538461538461,2.4615384615384617,1.4615384615384617,1.6923076923076923,1.0,1.3333333333333333,1,1.2,3.433333333333332
2535,171,Jorgensen,2017/2018,25,17,3,0.8461538461538461,2.4615384615384617,1.4615384615384617,1.6923076923076923,1.0,0.6666666666666666,1,1.6,2.666666666666666
2831,192,Fuchs,2017/2018,25,8,9,1.4615384615384617,1.5384615384615383,1.5384615384615383,1.3076923076923077,1.0,2.6666666666666665,1,2.0,1.5666666666666675
2870,196,Chilwell,2017/2018,25,8,9,1.4615384615384617,1.5384615384615383,1.5384615384615383,1.3076923076923077,6.0,3.333333333333333,1,2.4,2.9666666666666672
2903,198,Maguire,2017/2018,25,8,9,1.4615384615384617,1.5384615384615383,1.5384615384615383,1.3076923076923077,8.0,5.0,1,4.2,3.5333333333333314
3174,215,Lovren,2017/2018,25,3,17,2.4615384615384617,0.8461538461538461,1.6923076923076923,1.4615384615384617,1.0,5.0,7,3.6,4.633333333333334
3209,218,Gomez,2017/2018,25,3,17,2.4615384615384617,0.8461538461538461,1.6923076923076923,1.4615384615384617,2.0,3.0,6,2.6,3.0
3228,219,Matip,2017/2018,25,3,17,2.4615384615384617,0.8461538461538461,1.6923076923076923,1.4615384615384617,1.0,2.6666666666666665,6,2.2,3.3666666666666663
3277,222,Milner,2017/2018,25,3,17,2.4615384615384617,0.8461538461538461,1.6923076923076923,1.4615384615384617,-1.0,2.0,6,2.2,1.8666666666666698
3565,245,Otamendi,2017/2018,25,1,20,3.4615384615384617,0.5384615384615384,0.6923076923076923,1.4615384615384617,2.0,2.333333333333333,6,3.4,3.0333333333333283
3852,263,Smalling,2017/2018,25,2,5,1.0769230769230769,2.25,1.5384615384615383,0.6666666666666666,7.0,4.666666666666667,1,3.4,3.6666666666666674
3875,264,Jones,2017/2018,25,2,5,1.0769230769230769,2.25,1.5384615384615383,0.6666666666666666,9.0,4.333333333333333,-2,5.6,2.933333333333335
3910,267,Valencia,2017/2018,25,2,5,1.0769230769230769,2.25,1.5384615384615383,0.6666666666666666,5.0,7.0,1,6.8,5.500000000000001
3934,269,Fosu-Mensah,2017/2018,25,13,12,0.6153846153846154,1.1666666666666667,1.5384615384615383,1.4166666666666667,0.0,3.6666666666666665,2,3.6,3.5000000000000004
4229,288,Yedlin,2017/2018,25,14,7,0.8461538461538461,0.6923076923076923,1.1538461538461535,1.8461538461538465,1.0,1.3333333333333333,1,3.0,1.366666666666666
4251,289,Clark,2017/2018,25,14,7,0.8461538461538461,0.6923076923076923,1.1538461538461535,1.8461538461538465,3.0,2.333333333333333,2,4.2,3.4666666666666672
4272,290,Lascelles,2017/2018,25,14,7,0.8461538461538461,0.6923076923076923,1.1538461538461535,1.8461538461538465,1.0,4.333333333333333,10,5.4,5.1000000000000005
4282,291,Dummett,2017/2018,25,14,7,0.8461538461538461,0.6923076923076923,1.1538461538461535,1.8461538461538465,1.0,1.6666666666666667,2,2.4,3.6666666666666665
4500,307,Bertrand,2017/2018,25,18,15,1.1428571428571428,0.4615384615384616,1.3571428571428572,1.2307692307692308,5.0,2.6666666666666665,2,2.2,3.100000000000001
4542,310,Soares,2017/2018,25,18,15,1.1428571428571428,0.4615384615384616,1.3571428571428572,1.2307692307692308,2.0,1.3333333333333333,2,1.0,1.8666666666666671
4576,313,Stephens,2017/2018,25,18,15,1.1428571428571428,0.4615384615384616,1.3571428571428572,1.2307692307692308,1.0,3.333333333333333,8,3.4,4.933333333333332
4848,330,Shawcross,2017/2018,25,16,11,1.1538461538461535,1.3076923076923077,1.5384615384615383,1.4615384615384617,6.0,5.0,8,3.4,3.4000000000000012
4888,332,Pieters,2017/2018,25,16,11,1.1538461538461535,1.3076923076923077,1.5384615384615383,1.4615384615384617,6.0,5.666666666666668,5,4.2,2.2
4902,334,Bardsley,2017/2018,25,7,14,0.6923076923076923,0.8461538461538461,1.8461538461538465,1.1538461538461535,1.0,1.3333333333333333,2,2.2,2.233333333333334
5154,352,Naughton,2017/2018,25,19,6,0.7692307692307693,1.1538461538461535,1.3846153846153846,1.6153846153846154,6.0,3.333333333333333,2,2.4,2.800000000000001
5179,354,Fernández,2017/2018,25,19,6,0.7692307692307693,1.1538461538461535,1.3846153846153846,1.6153846153846154,11.0,4.666666666666667,2,3.0,2.666666666666668
5195,356,van der Hoorn,2017/2018,25,19,6,0.7692307692307693,1.1538461538461535,1.3846153846153846,1.6153846153846154,6.0,5.0,2,3.0,2.6
5223,357,Mawson,2017/2018,25,19,6,0.7692307692307693,1.1538461538461535,1.3846153846153846,1.6153846153846154,15.0,7.0,5,4.8,6.633333333333333
5249,358,Olsson,2017/2018,25,19,6,0.7692307692307693,1.1538461538461535,1.3846153846153846,1.6153846153846154,6.0,3.333333333333333,2,2.4,1.0666666666666662
5539,379,Walker,2017/2018,25,1,20,3.4615384615384617,0.5384615384615384,0.6923076923076923,1.4615384615384617,2.0,3.6666666666666665,6,4.0,5.633333333333333
5565,380,Vertonghen,2017/2018,25,5,2,2.25,1.0769230769230769,0.6666666666666666,1.5384615384615383,2.0,5.0,7,4.6,3.300000000000001
5586,381,Davies,2017/2018,25,5,2,2.25,1.0769230769230769,0.6666666666666666,1.5384615384615383,8.0,6.666666666666668,6,6.6,5.333333333333336
5605,382,Trippier,2017/2018,25,5,2,2.25,1.0769230769230769,0.6666666666666666,1.5384615384615383,0.0,7.0,12,4.6,3.5666666666666633
5882,400,Prödl,2017/2018,25,11,16,1.3076923076923077,1.1538461538461535,1.4615384615384617,1.5384615384615383,1.0,2.0,6,1.8,1.533333333333334
5901,401,Holebas,2017/2018,25,11,16,1.3076923076923077,1.1538461538461535,1.4615384615384617,1.5384615384615383,2.0,2.6666666666666665,5,2.0,5.333333333333333
5937,403,Kabasele,2017/2018,25,11,16,1.3076923076923077,1.1538461538461535,1.4615384615384617,1.5384615384615383,1.0,2.333333333333333,5,1.4,2.0
5967,405,Mariappa,2017/2018,25,11,16,1.3076923076923077,1.1538461538461535,1.4615384615384617,1.5384615384615383,0.0,2.333333333333333,6,2.2,1.0999999999999992
