,player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
11598,314,Austin,2016/17,6,9,18,1.6666666666666667,1.3333333333333333,0.6666666666666666,2.0,5.0,6.333333333333332,12,4.2,6.233333333333333
12411,336,Crouch,2016/17,6,19,10,0.6666666666666666,1.3333333333333333,3.0,2.0,2.0,0.0,1,0.0,0.0
12448,337,Diouf,2016/17,6,19,10,0.6666666666666666,1.3333333333333333,3.0,2.0,1.0,1.3333333333333333,1,1.6,0.5666666666666668
13114,355,Defoe,2016/17,6,20,7,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,2.0,5.666666666666668,13,5.6,7.8000000000000025
14025,379,Barrow,2016/17,6,17,1,1.0,3.0,2.0,1.0,2.0,1.3333333333333333,1,2.2,2.6333333333333324
14990,405,Janssen,2016/17,6,2,16,2.333333333333333,1.6666666666666667,0.3333333333333333,2.6666666666666665,1.0,2.333333333333333,5,2.2,4.5
15730,425,Deeney,2016/17,6,11,13,1.6666666666666667,1.25,2.0,1.0,6.0,4.666666666666667,2,3.2,7.499999999999999
15767,426,Ighalo,2016/17,6,11,13,1.6666666666666667,1.25,2.0,1.0,2.0,5.0,2,3.6,6.7333333333333325
16618,449,Rondón,2016/17,6,10,19,1.3333333333333333,0.6666666666666666,2.0,3.0,10.0,6.333333333333332,8,4.6,5.966666666666668
17377,469,Valencia,2016/17,6,5,15,1.6666666666666667,1.6666666666666667,0.6666666666666666,1.6666666666666667,1.0,1.0,1,2.0,1.5999999999999996
17717,478,Negredo,2016/17,6,16,2,1.6666666666666667,2.333333333333333,2.6666666666666665,0.3333333333333333,2.0,1.6666666666666667,1,3.4,2.6666666666666665
18529,500,Llorente,2016/17,6,17,1,1.0,3.0,2.0,1.0,2.0,3.6666666666666665,7,3.0,7.466666666666668
18789,507,Bastón,2016/17,6,17,1,1.0,3.0,2.0,1.0,1.0,0.0,1,0.0,0.0
19827,535,Fletcher,2016/17,6,18,9,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1,1.0,1.366666666666667
20355,550,Zaza,2016/17,6,18,9,1.3333333333333333,1.6666666666666667,2.0,0.6666666666666666,1.0,1.0,1,0.0,4.1000000000000005
20937,567,Slimani,2016/17,6,12,6,1.0,2.333333333333333,3.0,1.0,13.0,0.0,2,0.0,0.0
21075,571,Robson-Kanu,2016/17,6,10,19,1.3333333333333333,0.6666666666666666,2.0,3.0,1.0,0.0,1,0.0,0.0
21212,575,Anichebe,2016/17,6,20,7,1.6666666666666667,1.6666666666666667,2.0,0.6666666666666666,0.0,0.0,1,0.0,0.0
1776,49,Callum Wilson,2016/17,7,13,11,1.25,1.5,1.5,0.75,2.0,3.6666666666666665,8,3.8,5.233333333333333
1890,52,Afobe,2016/17,7,13,11,1.25,1.5,1.5,0.75,1.0,1.0,1,0.0,0.5
2460,67,Vokes,2016/17,7,14,3,1.0,2.0,1.0,1.0,2.0,1.6666666666666667,2,1.8,3.399999999999999
3576,97,Costa,2016/17,7,7,15,0.75,1.5,2.0,0.75,1.0,6.333333333333332,12,7.2,11.466666666666667
5292,143,Lukaku,2016/17,7,5,8,1.25,1.5,1.75,0.75,2.0,7.333333333333332,8,8.2,10.033333333333337
6051,163,Hernández,2016/17,7,15,7,1.5,0.75,0.75,2.0,2.0,1.6666666666666667,1,1.8,1.1000000000000008
6089,164,Diomande,2016/17,7,15,7,1.5,0.75,0.75,2.0,1.0,1.3333333333333333,2,1.6,1.2333333333333327
6830,184,Vardy,2016/17,7,12,10,1.25,1.5,0.5,0.75,1.0,3.0,2,4.6,3.233333333333333
6867,185,Ulloa,2016/17,7,12,10,1.25,1.5,0.5,0.75,1.0,1.0,1,1.0,0.4666666666666666
6904,186,Okazaki,2016/17,7,12,10,1.25,1.5,0.5,0.75,1.0,1.3333333333333333,1,1.4,2.400000000000001
7926,213,Christian Benteke,2016/17,7,8,5,1.5,1.25,0.75,1.75,7.0,4.666666666666667,5,4.6,8.766666666666667
7963,214,Sturridge,2016/17,7,4,17,1.8,1.0,1.4,2.0,4.0,2.0,1,2.4,2.366666666666666
8077,217,Origi,2016/17,7,4,17,1.8,1.0,1.4,2.0,1.0,1.0,1,1.0,2.233333333333333
8871,239,Agüero,2016/17,7,1,2,2.25,1.25,1.25,1.0,13.0,5.666666666666668,2,7.8,11.1
8907,240,Bony,2016/17,7,19,6,0.75,2.0,2.25,1.0,2.0,2.0,2,0.0,2.733333333333333
8944,241,Iheanacho,2016/17,7,1,2,2.25,1.25,1.25,1.0,10.0,7.0,1,5.2,11.9
9956,269,Rooney,2016/17,7,6,19,2.0,0.75,1.0,2.25,1.0,1.0,1,1.6,2.4666666666666663
10028,271,Rashford,2016/17,7,6,19,2.0,0.75,1.0,2.25,6.0,4.666666666666667,2,3.8,7.466666666666666
10064,272,Ibrahimovic,2016/17,7,6,19,2.0,0.75,1.0,2.25,2.0,2.6666666666666665,1,3.0,11.566666666666665
10803,292,Rhodes,2016/17,7,16,18,1.25,0.75,1.0,2.0,1.0,0.0,2,0.0,0.0
10840,293,Stuani,2016/17,7,16,18,1.25,0.75,1.0,2.0,2.0,3.333333333333333,6,5.0,4.1
11563,313,Long,2016/17,7,10,12,1.5,1.25,0.75,0.5,1.0,0.6666666666666666,1,0.8,3.066666666666667
11599,314,Austin,2016/17,7,10,12,1.5,1.25,0.75,0.5,12.0,6.333333333333332,2,4.4,7.900000000000001
12412,336,Crouch,2016/17,7,19,6,0.75,2.0,2.25,1.0,1.0,1.3333333333333333,1,0.0,1.3666666666666665
13115,355,Defoe,2016/17,7,20,9,1.5,0.75,0.75,2.0,13.0,5.666666666666668,2,5.6,7.200000000000002
14026,379,Barrow,2016/17,7,17,4,1.0,1.8,2.0,1.4,1.0,1.3333333333333333,1,2.0,3.4666666666666663
14991,405,Janssen,2016/17,7,2,1,1.25,2.25,1.0,1.25,5.0,2.333333333333333,1,2.0,2.966666666666667
15731,425,Deeney,2016/17,7,11,13,1.5,1.25,0.75,1.5,2.0,5.666666666666668,9,4.8,10.533333333333333
15768,426,Ighalo,2016/17,7,11,13,1.5,1.25,0.75,1.5,2.0,1.6666666666666667,1,3.4,3.6666666666666665
16619,449,Rondón,2016/17,7,9,20,0.75,1.5,2.0,0.75,8.0,6.666666666666668,2,4.6,8.433333333333334
17718,478,Negredo,2016/17,7,16,18,1.25,0.75,1.0,2.0,1.0,1.3333333333333333,1,1.6,1.0
18790,507,Bastón,2016/17,7,17,4,1.0,1.8,2.0,1.4,1.0,2.333333333333333,5,0.0,0.9666666666666668
20356,550,Zaza,2016/17,7,18,16,0.75,1.25,2.0,1.0,1.0,1.0,1,0.0,3.266666666666667
20938,567,Slimani,2016/17,7,12,10,1.25,1.5,0.5,0.75,2.0,5.666666666666668,2,0.0,7.899999999999999
21007,569,Mbokani,2016/17,7,15,7,1.5,0.75,0.75,2.0,4.0,0.0,2,0.0,0.0
21076,571,Robson-Kanu,2016/17,7,9,20,0.75,1.5,2.0,0.75,1.0,1.0,1,0.0,0.10000000000000002
1777,49,Callum Wilson,2016/17,8,11,16,2.75,1.5,1.5,1.75,8.0,6.333333333333332,9,5.2,8.666666666666666
1891,52,Afobe,2016/17,8,11,16,2.75,1.5,1.5,1.75,1.0,1.0,1,0.0,0.10000000000000002
2461,67,Vokes,2016/17,8,14,8,0.3333333333333333,1.25,1.3333333333333333,1.75,2.0,3.333333333333333,6,2.6,5.8
3577,97,Costa,2016/17,8,5,13,2.25,0.75,1.25,3.75,12.0,7.333333333333332,9,8.0,10.133333333333336
4502,122,Wickham,2016/17,8,9,15,1.25,1.25,1.75,3.0,1.0,1.3333333333333333,1,1.6,2.0333333333333328
5293,143,Lukaku,2016/17,8,6,1,1.5,2.5,0.75,0.5,8.0,6.0,8,9.4,8.233333333333336
6090,164,Diomande,2016/17,8,16,11,1.5,2.75,1.75,1.5,2.0,1.3333333333333333,1,1.4,1.366666666666666
6831,184,Vardy,2016/17,8,13,5,0.75,2.25,3.75,1.25,2.0,1.6666666666666667,2,3.4,1.7333333333333332
6942,187,Musa,2016/17,8,13,5,0.75,2.25,3.75,1.25,1.0,1.3333333333333333,2,1.4,1.6666666666666663
7927,213,Christian Benteke,2016/17,8,9,15,1.25,1.25,1.75,3.0,5.0,3.6666666666666665,-1,4.0,8.966666666666667
7964,214,Sturridge,2016/17,8,4,7,3.0,1.25,0.3333333333333333,1.75,1.0,2.0,1,2.4,1.3999999999999992
8078,217,Origi,2016/17,8,4,7,3.0,1.25,0.3333333333333333,1.75,1.0,1.0,1,1.0,2.3666666666666667
8872,239,Agüero,2016/17,8,1,6,2.5,1.5,0.5,0.75,2.0,4.666666666666667,-1,5.8,10.799999999999995
8908,240,Bony,2016/17,8,18,20,1.0,1.5,2.5,1.75,2.0,2.0,2,2.0,3.4333333333333336
8945,241,Iheanacho,2016/17,8,1,6,2.5,1.5,0.5,0.75,1.0,4.0,1,5.2,10.533333333333333
9957,269,Rooney,2016/17,8,7,4,1.25,3.0,1.75,0.3333333333333333,1.0,1.0,1,1.0,0.7999999999999995
10029,271,Rashford,2016/17,8,7,4,1.25,3.0,1.75,0.3333333333333333,2.0,3.333333333333333,2,3.4,4.866666666666666
10065,272,Ibrahimovic,2016/17,8,7,4,1.25,3.0,1.75,0.3333333333333333,1.0,1.3333333333333333,1,2.8,10.0
10804,292,Rhodes,2016/17,8,17,10,1.25,1.5,2.25,1.75,2.0,1.3333333333333333,1,0.0,3.0666666666666664
10841,293,Stuani,2016/17,8,17,10,1.25,1.5,2.25,1.75,6.0,3.0,1,2.6,4.266666666666667
11600,314,Austin,2016/17,8,8,14,1.25,0.3333333333333333,1.75,1.3333333333333333,2.0,9.0,13,6.8,11.833333333333336
13116,355,Defoe,2016/17,8,20,18,1.5,1.0,1.75,2.5,2.0,5.666666666666668,2,4.2,7.666666666666668
14027,379,Barrow,2016/17,8,19,2,1.0,2.75,2.25,2.25,1.0,2.333333333333333,5,2.0,4.433333333333334
14992,405,Janssen,2016/17,8,3,12,2.0,1.25,0.5,3.0,1.0,2.6666666666666665,2,2.0,6.066666666666667
15732,425,Deeney,2016/17,8,10,17,1.5,1.25,1.75,2.25,9.0,4.333333333333333,2,5.0,8.033333333333331
16620,449,Rondón,2016/17,8,12,3,1.25,2.0,3.0,0.5,2.0,4.0,2,4.6,7.0
17719,478,Negredo,2016/17,8,17,10,1.25,1.5,2.25,1.75,1.0,1.3333333333333333,2,1.6,3.3000000000000003
18791,507,Bastón,2016/17,8,19,2,1.0,2.75,2.25,2.25,5.0,4.0,6,0.0,2.6666666666666665
19503,526,Calleri,2016/17,8,15,9,1.25,1.25,3.0,1.75,1.0,1.0,1,1.0,2.233333333333333
20357,550,Zaza,2016/17,8,15,9,1.25,1.25,3.0,1.75,1.0,1.3333333333333333,2,1.2,4.633333333333334
20459,553,Bamford,2016/17,8,17,8,1.25,1.25,2.25,1.75,1.0,1.0,1,0.0,0.4
20595,557,Keane,2016/17,8,16,11,1.5,2.75,1.75,1.5,1.0,0.0,2,0.0,0.0
20939,567,Slimani,2016/17,8,13,5,0.75,2.25,3.75,1.25,2.0,1.6666666666666667,1,0.0,2.5666666666666664
21214,575,Anichebe,2016/17,8,20,18,1.5,1.0,1.75,2.5,1.0,0.0,1,0.0,0.0
1778,49,Callum Wilson,2016/17,9,10,5,2.2,1.6,1.2,0.4,9.0,6.333333333333332,2,4.4,8.733333333333333
1892,52,Afobe,2016/17,9,10,5,2.2,1.6,1.2,0.4,1.0,1.0,1,1.0,0.3333333333333333
2462,67,Vokes,2016/17,9,14,6,1.1666666666666667,1.4,1.0,1.2,6.0,5.0,7,3.6,6.899999999999999
3541,96,Batshuayi,2016/17,9,4,7,1.8,1.0,1.0,1.4,1.0,1.0,1,2.0,0.9666666666666672
3578,97,Costa,2016/17,9,4,7,1.8,1.0,1.0,1.4,9.0,7.666666666666668,2,6.0,11.133333333333335
4466,121,Campbell,2016/17,9,11,12,1.4,1.6,1.2,0.6,0.0,0.0,1,0.0,0.0
5294,143,Lukaku,2016/17,9,6,14,1.4,1.1666666666666667,1.2,1.0,8.0,7.0,5,7.0,9.933333333333335
6053,163,Hernández,2016/17,9,18,16,1.4,1.0,1.8,2.0,1.0,1.3333333333333333,1,1.6,2.566666666666667
6091,164,Diomande,2016/17,9,18,16,1.4,1.0,1.8,2.0,1.0,1.3333333333333333,1,1.2,1.966666666666666
6832,184,Vardy,2016/17,9,12,11,1.6,1.4,0.6,1.2,2.0,1.6666666666666667,1,2.4,2.1333333333333333
6906,186,Okazaki,2016/17,9,12,11,1.6,1.4,0.6,1.2,1.0,2.6666666666666665,6,2.4,3.266666666666667
6943,187,Musa,2016/17,9,12,11,1.6,1.4,0.6,1.2,2.0,3.6666666666666665,8,2.6,3.766666666666667
7928,213,Christian Benteke,2016/17,9,11,12,1.4,1.6,1.2,0.6,-1.0,2.0,2,3.0,8.9
8079,217,Origi,2016/17,9,3,13,2.75,0.6,0.25,2.0,1.0,1.0,1,1.0,1.3666666666666665
8873,239,Agüero,2016/17,9,1,8,2.2,1.4,0.6,1.2,-1.0,0.6666666666666666,1,3.4,5.8333333333333295
8909,240,Bony,2016/17,9,16,18,1.0,1.4,2.0,1.8,2.0,2.0,2,2.0,3.8333333333333335
8946,241,Iheanacho,2016/17,9,1,8,2.2,1.4,0.6,1.2,1.0,3.333333333333333,8,6.0,9.033333333333333
10030,271,Rashford,2016/17,9,7,4,1.0,1.8,1.4,1.0,2.0,2.0,2,3.6,3.5666666666666664
10066,272,Ibrahimovic,2016/17,9,7,4,1.0,1.8,1.4,1.0,1.0,1.3333333333333333,2,2.2,9.866666666666667
10842,293,Stuani,2016/17,9,17,2,1.0,2.2,0.8,1.8,1.0,2.6666666666666665,1,2.4,4.1
11601,314,Austin,2016/17,9,8,1,1.4,2.2,1.2,0.6,13.0,5.666666666666668,2,6.8,9.833333333333334
12451,337,Diouf,2016/17,9,16,18,1.0,1.4,2.0,1.8,1.0,1.0,1,1.4,0.4000000000000001
13117,355,Defoe,2016/17,9,20,15,1.4,0.6,1.8,2.0,2.0,2.0,2,4.2,4.266666666666667
14028,379,Barrow,2016/17,9,19,9,0.8,1.4,1.8,1.8,5.0,2.6666666666666665,2,2.2,6.9
14993,405,Janssen,2016/17,9,5,10,1.6,2.2,0.4,1.2,2.0,1.3333333333333333,1,2.0,3.4333333333333336
15733,425,Deeney,2016/17,9,9,19,1.4,0.8,1.8,1.8,2.0,4.333333333333333,2,4.2,6.766666666666665
15770,426,Ighalo,2016/17,9,9,19,1.4,0.8,1.8,1.8,1.0,1.6666666666666667,2,3.6,5.333333333333333
16621,449,Rondón,2016/17,9,13,3,0.6,2.75,2.0,0.25,2.0,2.0,2,4.8,5.400000000000001
17380,469,Valencia,2016/17,9,6,14,1.4,1.1666666666666667,1.2,1.0,1.0,1.0,1,1.2,0.13333333333333286
17720,478,Negredo,2016/17,9,17,2,1.0,2.2,0.8,1.8,2.0,1.6666666666666667,2,1.6,7.066666666666666
18532,500,Llorente,2016/17,9,19,9,0.8,1.4,1.8,1.8,7.0,3.333333333333333,1,2.8,6.566666666666667
18792,507,Bastón,2016/17,9,19,9,0.8,1.4,1.8,1.8,6.0,4.333333333333333,2,3.0,3.7
19504,526,Calleri,2016/17,9,15,20,0.6,1.4,2.0,1.8,1.0,1.0,1,1.0,2.1666666666666665
19830,535,Fletcher,2016/17,9,15,20,0.6,1.4,2.0,1.8,1.0,1.0,1,1.0,1.4666666666666668
20325,549,Pérez,2016/17,9,2,17,2.2,1.0,1.8,0.8,1.0,1.3333333333333333,1,0.0,2.1
20358,550,Zaza,2016/17,9,15,20,0.6,1.4,2.0,1.8,2.0,1.6666666666666667,2,1.4,5.433333333333335
20460,553,Bamford,2016/17,9,17,6,1.0,1.4,0.8,1.2,1.0,1.0,1,0.0,0.16666666666666666
20596,557,Keane,2016/17,9,18,16,1.4,1.0,1.8,2.0,2.0,1.6666666666666667,2,0.0,1.6333333333333335
20940,567,Slimani,2016/17,9,12,11,1.6,1.4,0.6,1.2,1.0,2.6666666666666665,5,4.6,3.733333333333333
21078,571,Robson-Kanu,2016/17,9,13,3,0.6,2.75,2.0,0.25,1.0,2.0,4,0.0,2.8666666666666667
876,25,Giroud,2016/17,10,2,20,2.4,1.6,1.2,0.6,1.0,5.666666666666668,12,0.0,4.866666666666666
1779,49,Callum Wilson,2016/17,10,10,15,1.0,1.4,1.6,1.8,2.0,4.0,1,4.4,5.266666666666667
1893,52,Afobe,2016/17,10,10,15,1.0,1.4,1.6,1.8,1.0,1.0,1,1.0,2.3000000000000003
2463,67,Vokes,2016/17,10,14,8,0.25,1.6,1.0,0.8,7.0,5.0,2,3.8,6.633333333333333
2501,68,Gray,2016/17,10,14,8,0.25,1.6,1.0,0.8,2.0,1.6666666666666667,1,3.4,2.233333333333333
2577,70,Barnes,2016/17,10,14,8,0.25,1.6,1.0,0.8,0.0,0.0,1,0.0,0.0
3542,96,Batshuayi,2016/17,10,4,9,0.6,1.4,2.0,2.2,1.0,1.0,1,1.0,1.066666666666667
3579,97,Costa,2016/17,10,4,9,0.6,1.4,2.0,2.2,2.0,6.0,7,6.2,10.266666666666667
4467,121,Campbell,2016/17,10,13,3,1.4,2.1666666666666665,2.2,1.5,1.0,0.0,1,0.0,0.0
5295,143,Lukaku,2016/17,10,6,17,1.4,1.0,2.2,2.8,5.0,8.333333333333334,12,7.0,11.4
6054,163,Hernández,2016/17,10,18,7,1.6,1.6,0.6,0.6,1.0,1.3333333333333333,2,1.6,4.4
6833,184,Vardy,2016/17,10,11,5,0.8,1.2,3.2,1.0,1.0,2.333333333333333,4,2.0,2.933333333333333
6870,185,Ulloa,2016/17,10,11,5,0.8,1.2,3.2,1.0,1.0,1.0,1,1.0,0.7333333333333334
6907,186,Okazaki,2016/17,10,11,5,0.8,1.2,3.2,1.0,6.0,3.0,2,2.4,3.733333333333334
6944,187,Musa,2016/17,10,11,5,0.8,1.2,3.2,1.0,8.0,6.0,8,4.0,6.3
7929,213,Christian Benteke,2016/17,10,13,3,1.4,2.1666666666666665,2.2,1.5,2.0,1.0,2,3.0,7.7666666666666675
8080,217,Origi,2016/17,10,3,13,2.1666666666666665,1.4,1.5,2.2,1.0,1.0,1,1.0,0.5666666666666661
8874,239,Agüero,2016/17,10,1,16,2.6,1.0,1.0,2.8,1.0,5.333333333333333,16,6.2,8.399999999999995
8910,240,Bony,2016/17,10,12,19,1.4,1.0,2.2,2.4,2.0,5.666666666666668,13,4.2,8.933333333333334
9959,269,Rooney,2016/17,10,8,14,1.6,0.25,0.8,1.0,1.0,1.0,1,1.0,1.0999999999999996
10031,271,Rashford,2016/17,10,8,14,1.6,0.25,0.8,1.0,2.0,2.0,2,2.8,4.433333333333334
10067,272,Ibrahimovic,2016/17,10,8,14,1.6,0.25,0.8,1.0,2.0,1.6666666666666667,2,1.6,13.300000000000002
10806,292,Rhodes,2016/17,10,15,10,1.4,1.0,1.8,1.6,1.0,1.3333333333333333,1,0.0,2.833333333333333
11602,314,Austin,2016/17,10,9,4,1.4,0.6,2.2,2.0,2.0,5.666666666666668,2,6.2,8.966666666666667
12415,336,Crouch,2016/17,10,12,19,1.4,1.0,2.2,2.4,1.0,1.0,1,0.0,0.7333333333333333
13118,355,Defoe,2016/17,10,20,2,1.6,2.4,0.6,1.2,2.0,3.6666666666666665,7,5.2,4.6000000000000005
14029,379,Barrow,2016/17,10,19,12,1.0,1.4,2.4,2.2,2.0,3.0,2,2.2,6.433333333333334
14994,405,Janssen,2016/17,10,5,11,1.2,0.8,1.0,3.2,1.0,4.0,9,3.6,6.2
15734,425,Deeney,2016/17,10,7,18,1.6,1.6,0.6,0.6,2.0,2.0,2,3.4,3.6999999999999984
15771,426,Ighalo,2016/17,10,7,18,1.6,1.6,0.6,0.6,2.0,1.6666666666666667,2,1.8,6.3
16622,449,Rondón,2016/17,10,16,1,1.0,2.6,2.8,1.0,2.0,2.0,2,3.2,3.933333333333335
17721,478,Negredo,2016/17,10,15,10,1.4,1.0,1.8,1.6,2.0,3.0,5,2.2,9.533333333333333
18533,500,Llorente,2016/17,10,19,12,1.0,1.4,2.4,2.2,1.0,3.333333333333333,2,2.8,7.600000000000001
18793,507,Bastón,2016/17,10,19,12,1.0,1.4,2.4,2.2,2.0,3.0,1,3.0,4.5
19130,516,Bowen,2016/17,10,18,7,1.6,1.6,0.6,0.6,0.0,0.0,1,0.0,0.0
20359,550,Zaza,2016/17,10,17,6,1.0,1.4,2.8,2.2,2.0,1.6666666666666667,1,1.4,4.800000000000002
20597,557,Keane,2016/17,10,18,7,1.6,1.6,0.6,0.6,2.0,2.0,2,0.0,2.6666666666666665
21079,571,Robson-Kanu,2016/17,10,16,1,1.0,2.6,2.8,1.0,4.0,2.0,1,1.6,2.833333333333334
877,25,Giroud,2016/17,11,4,5,2.0,1.5,1.6666666666666667,0.5,12.0,4.666666666666667,1,3.8,4.833333333333333
1894,52,Afobe,2016/17,11,13,20,2.0,1.1666666666666667,1.0,1.6666666666666667,1.0,1.0,1,1.0,4.133333333333334
1932,53,Mousset,2016/17,11,13,20,2.0,1.1666666666666667,1.0,1.6666666666666667,0.0,0.0,1,0.0,0.0
2464,67,Vokes,2016/17,11,9,16,1.4285714285714286,1.5,1.1428571428571428,1.5,2.0,6.666666666666668,11,5.6,9.866666666666667
2578,70,Barnes,2016/17,11,9,16,1.4285714285714286,1.5,1.1428571428571428,1.5,1.0,0.0,6,0.0,0.0
3543,96,Batshuayi,2016/17,11,2,7,1.6666666666666667,1.1666666666666667,0.8333333333333334,1.5,1.0,1.0,1,1.0,0.5666666666666672
3580,97,Costa,2016/17,11,2,7,1.6666666666666667,1.1666666666666667,0.8333333333333334,1.5,7.0,6.0,9,7.8,13.966666666666667
4505,122,Wickham,2016/17,11,16,9,1.5,1.4285714285714286,1.5,1.1428571428571428,1.0,2.333333333333333,5,2.2,3.333333333333333
5296,143,Lukaku,2016/17,11,7,2,1.1666666666666667,1.6666666666666667,1.5,0.8333333333333334,12.0,6.333333333333332,2,7.0,9.766666666666667
6055,163,Hernández,2016/17,11,18,10,1.1666666666666667,1.5,1.6666666666666667,1.5,2.0,1.3333333333333333,1,1.4,4.033333333333334
6834,184,Vardy,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,4.0,2.0,1,2.0,2.233333333333333
6871,185,Ulloa,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,1.0,1.0,1,1.0,0.4666666666666667
6908,186,Okazaki,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,2.0,3.0,1,2.2,3.533333333333333
6945,187,Musa,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,8.0,6.0,2,4.2,6.966666666666666
7930,213,Christian Benteke,2016/17,11,16,9,1.5,1.4285714285714286,1.5,1.1428571428571428,2.0,3.333333333333333,6,2.8,11.6
7967,214,Sturridge,2016/17,11,1,8,3.4,1.1666666666666667,0.2,1.6666666666666667,1.0,2.0,4,2.2,3.533333333333332
8875,239,Agüero,2016/17,11,3,15,2.0,1.0,0.6666666666666666,0.8333333333333334,16.0,7.666666666666668,6,4.8,14.133333333333333
8911,240,Bony,2016/17,11,12,17,1.0,0.8333333333333334,2.0,2.0,13.0,5.666666666666668,2,4.2,8.433333333333334
8948,241,Iheanacho,2016/17,11,3,15,2.0,1.0,0.6666666666666666,0.8333333333333334,8.0,3.333333333333333,1,4.2,6.899999999999999
9960,269,Rooney,2016/17,11,6,19,1.3333333333333333,0.8333333333333334,1.3333333333333333,2.0,1.0,4.0,10,2.8,4.066666666666666
10068,272,Ibrahimovic,2016/17,11,6,19,1.3333333333333333,0.8333333333333334,1.3333333333333333,2.0,2.0,5.333333333333333,12,3.6,16.733333333333334
10844,293,Stuani,2016/17,11,15,3,1.0,2.0,0.8333333333333334,0.6666666666666666,1.0,1.0,1,2.2,0.4999999999999994
11603,314,Austin,2016/17,11,10,18,1.5,1.1666666666666667,1.5,1.6666666666666667,2.0,3.6666666666666665,7,5.2,8.266666666666666
12416,336,Crouch,2016/17,11,12,17,1.0,0.8333333333333334,2.0,2.0,1.0,1.0,1,1.2,0.06666666666666657
12453,337,Diouf,2016/17,11,12,17,1.0,0.8333333333333334,2.0,2.0,1.0,1.0,1,1.2,0.1333333333333334
13119,355,Defoe,2016/17,11,20,13,1.1666666666666667,2.0,1.6666666666666667,1.0,7.0,7.0,12,5.0,6.966666666666668
14030,379,Barrow,2016/17,11,19,6,0.8333333333333334,1.3333333333333333,2.0,1.3333333333333333,2.0,1.6666666666666667,1,2.2,3.3000000000000003
14921,403,Kane,2016/17,11,5,4,1.5,2.0,0.5,1.6666666666666667,9.0,7.666666666666668,8,6.0,12.8
14995,405,Janssen,2016/17,11,5,4,1.5,2.0,0.5,1.6666666666666667,9.0,3.6666666666666665,1,2.8,3.8666666666666667
15735,425,Deeney,2016/17,11,8,1,1.1666666666666667,3.4,1.6666666666666667,0.2,2.0,2.0,2,3.4,4.833333333333331
15772,426,Ighalo,2016/17,11,8,1,1.1666666666666667,3.4,1.6666666666666667,0.2,2.0,2.0,2,1.8,5.633333333333333
16623,449,Rondón,2016/17,11,11,14,0.8333333333333334,1.5,2.0,0.8333333333333334,2.0,2.0,2,2.0,4.366666666666668
17722,478,Negredo,2016/17,11,15,3,1.0,2.0,0.8333333333333334,0.6666666666666666,5.0,3.0,2,2.4,7.366666666666667
18534,500,Llorente,2016/17,11,19,6,0.8333333333333334,1.3333333333333333,2.0,1.3333333333333333,2.0,1.3333333333333333,1,2.6,3.466666666666668
18794,507,Bastón,2016/17,11,19,6,0.8333333333333334,1.3333333333333333,2.0,1.3333333333333333,1.0,1.6666666666666667,2,3.2,2.8666666666666667
19832,535,Fletcher,2016/17,11,17,12,0.8333333333333334,1.0,2.0,2.0,1.0,1.0,1,1.0,1.6
20598,557,Keane,2016/17,11,18,10,1.1666666666666667,1.5,1.6666666666666667,1.5,2.0,1.6666666666666667,1,1.6,2.2666666666666666
20942,567,Slimani,2016/17,11,14,11,1.5,0.8333333333333334,0.8333333333333334,2.0,5.0,4.333333333333333,7,3.4,5.3
21011,569,Mbokani,2016/17,11,18,10,1.1666666666666667,1.5,1.6666666666666667,1.5,2.0,2.6666666666666665,2,0.0,0.8333333333333334
21080,571,Robson-Kanu,2016/17,11,11,14,0.8333333333333334,1.5,2.0,0.8333333333333334,1.0,2.0,1,1.6,2.833333333333334
21217,575,Anichebe,2016/17,11,20,13,1.1666666666666667,2.0,1.6666666666666667,1.0,1.0,4.0,10,0.0,3.6666666666666665
878,25,Giroud,2016/17,12,4,6,2.1666666666666665,1.5,1.1666666666666667,0.8333333333333334,1.0,6.666666666666668,7,5.0,7.266666666666667
1781,49,Callum Wilson,2016/17,12,10,13,1.0,1.1666666666666667,1.3333333333333333,2.0,1.0,1.6666666666666667,2,4.4,1.7999999999999996
1895,52,Afobe,2016/17,12,10,13,1.0,1.1666666666666667,1.3333333333333333,2.0,1.0,1.0,1,1.0,4.566666666666666
2465,67,Vokes,2016/17,12,12,9,0.2,0.8333333333333334,0.8,2.5,11.0,5.0,2,5.6,7.466666666666669
2503,68,Gray,2016/17,12,12,9,0.2,0.8333333333333334,0.8,2.5,1.0,1.3333333333333333,1,1.6,1.366666666666666
2579,70,Barnes,2016/17,12,12,9,0.2,0.8333333333333334,0.8,2.5,6.0,2.6666666666666665,1,0.0,2.7
3581,97,Costa,2016/17,12,1,15,0.6666666666666666,1.1666666666666667,1.6666666666666667,1.6666666666666667,9.0,8.333333333333334,9,7.2,16.633333333333336
