assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,ea_index,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,id,in_dreamteam,influence,loaned_in,loaned_out,loans_in,loans_out,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
2,4,190,100,100,3,41725,0,0,-2,2,247.5,0,0,4,4.8,4.3,9,Troy,4.8,19,4,83.8,417,False,251.0,0,0,0,0,1123,,2018-02-10T14:01:19Z,63,0,0,0,41725.jpg,2.7,1,0,Deeney,0.5,False,9,a,18,57,340.0,52,53579,2096,72463,187,0.8,8.3,Deeney,1
1,1,57,100,100,1,20046,0,0,-2,2,58.7,0,0,4,1.0,0.5,4,Stefano,1.0,5,1,21.1,418,False,68.4,0,0,0,0,265,,2017-12-07T18:31:15Z,53,0,0,0,20046.jpg,2.1,0,0,Okaka,0.3,False,33,a,18,57,89.0,19,49284,144,64365,46,0.2,3.6,Okaka,0
0,0,0,0,0,0,49696,0,0,-1,1,0.0,0,0,4,0.0,0.0,0,Mauro,0.0,0,0,0.0,419,False,0.0,0,0,0,0,0,Joined Al Nasr on a season-long loan on 2/10,2017-07-12T10:31:11Z,54,0,0,0,49696.jpg,0.0,0,0,Zárate,0.0,False,20,u,18,57,0.0,0,1756,0,2218,2,0.0,0.0,Zárate,0
0,0,61,0,0,0,16045,0,0,-2,2,46.1,0,0,3,0.0,0.0,0,Ben,0.0,12,0,13.1,486,False,74.2,0,0,0,0,455,Released,2018-02-01T10:24:19Z,43,0,0,0,16045.jpg,1.5,0,0,Watson,0.2,False,23,u,18,57,10.0,12,15042,2,16333,49,0.0,2.8,Watson,1
0,0,8,None,None,0,133801,0,0,-1,1,0.7,0,0,4,0.0,-0.5,0,Jerome,0.0,0,0,0.5,499,False,2.4,0,0,0,0,28,,None,49,0,0,0,133801.jpg,1.0,0,0,Sinclair,0.2,False,17,a,18,57,2.0,3,10465,56,13046,53,0.0,0.6,Sinclair,0
8,4,269,100,100,8,212319,0,0,1,-1,345.3,2,0,3,2.0,1.5,1,Richarlison,2.0,43,5,183.8,501,False,443.6,0,0,0,0,2339,,2017-12-12T23:31:15Z,61,0,0,0,212319.jpg,4.0,0,0,de Andrade,9.6,False,11,a,18,57,1054.0,111,2028696,1549,1618081,7576,0.3,18.2,Richarlison,4
3,4,256,None,None,3,100412,0,0,0,0,300.6,0,0,3,0.5,0.0,0,André,0.5,31,1,80.7,527,False,250.8,0,0,0,0,1452,,None,55,0,0,0,100412.jpg,2.4,0,0,Carrillo,0.1,False,28,a,18,57,255.0,59,12728,22,10580,46,0.1,10.7,Carrillo,2
0,3,102,None,None,2,48332,0,0,0,0,0.0,1,0,1,5.0,4.5,7,Orestis,5.0,8,0,11.2,536,False,112.6,0,0,0,0,481,,None,45,0,0,0,48332.jpg,3.7,0,14,Karnezis,0.1,False,30,a,18,57,0.0,22,3208,753,1171,52,1.1,4.9,Karnezis,0
2,5,186,100,100,2,66247,0,0,-2,2,142.1,1,0,2,0.8,0.3,0,Marvin,0.8,18,0,35.2,537,False,185.2,0,0,0,0,993,,2017-12-09T16:01:16Z,43,0,0,0,66247.jpg,2.3,1,0,Zeegelaar,0.5,False,22,a,18,57,24.0,28,110596,28,89743,304,0.2,6.5,Zeegelaar,4
0,0,0,0,0,0,204760,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Michael,0.0,0,0,0.0,581,False,0.0,0,0,0,0,0,Season-long loan to Boreham Wood,2018-01-12T19:17:51Z,45,0,0,0,204760.jpg,0.0,0,0,Folivi,0.2,False,39,u,18,57,0.0,0,22229,13,14857,86,0.0,0.0,Folivi,0
0,0,0,None,None,0,154506,0,0,0,0,0.0,0,0,1,0.0,-0.5,0,Daniel,0.0,0,0,0.0,582,False,0.0,0,0,0,0,0,,None,40,0,0,0,154506.jpg,0.0,0,0,Bachmann,0.1,False,35,a,18,57,0.0,0,7828,44,3208,33,0.0,0.0,Bachmann,0
1,3,79,75,None,2,94924,0,0,0,0,123.7,1,0,3,4.0,4.8,3,Gerard,5.3,2,1,27.4,609,False,78.2,0,0,0,0,311,Ankle injury - 75% chance of playing,2018-02-24T20:01:18Z,60,0,0,0,94924.jpg,5.3,0,0,Deulofeu,4.0,False,7,d,18,57,72.0,21,267165,1017,45735,12359,0.9,3.5,Deulofeu,0
0,0,0,None,None,0,179725,0,0,0,0,0.0,0,0,3,0.0,-0.5,0,Carl,0.0,0,0,0.0,613,False,0.0,0,0,0,0,0,,None,45,0,0,0,179725.jpg,0.0,0,0,Stewart,0.0,False,40,a,18,57,0.0,0,182,8,89,10,0.0,0.0,Stewart,0
0,0,5,None,None,0,219002,0,0,0,0,24.7,0,0,3,0.3,-0.2,0,Dodi,0.3,1,0,3.6,615,False,6.6,0,0,0,0,15,,None,50,0,0,0,219002.jpg,1.0,0,0,Lukebakio,0.0,False,20,a,18,57,5.0,1,127,7,65,6,0.1,0.2,Lukebakio,0
0,0,0,0,0,0,144660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Didier,0.0,0,0,0.0,618,False,0.0,0,0,0,0,0,,2018-02-02T10:01:19Z,45,0,0,0,144660.jpg,0.0,0,0,Ndong,0.0,False,12,a,18,57,0.0,0,499,10,195,14,0.0,0.0,Ndong,0
0,0,0,None,None,0,209420,0,0,0,0,0.0,0,0,2,0.0,-0.5,0,Joy,0.0,0,0,0.0,625,False,0.0,0,0,0,0,0,,None,40,0,0,0,209420.jpg,0.0,0,0,Mukena,0.0,False,48,a,18,57,0.0,0,1122,73,278,35,0.0,0.0,Mukena,0
2,1,331,100,100,5,42427,0,0,0,0,250.4,0,0,2,0.3,0.3,1,Kieran,0.3,31,0,71.7,8,False,348.4,0,0,0,0,1986,,2018-02-12T20:01:19Z,50,0,0,0,42427.jpg,2.6,0,0,Gibbs,0.4,False,3,a,19,35,117.0,60,48222,61,42225,134,0.1,12.0,Gibbs,2
2,0,287,100,100,4,1632,0,0,0,0,274.7,0,0,3,1.5,1.5,2,Gareth,1.5,35,1,82.0,151,False,347.6,0,0,0,0,1921,,2017-12-02T17:01:15Z,45,0,0,0,1632.jpg,2.2,0,0,Barry,0.9,False,18,a,19,35,195.0,56,70203,96,125336,191,0.3,12.4,Barry,4
1,0,120,0,0,3,40755,0,0,-1,1,184.6,0,0,4,0.0,0.0,0,Daniel,1.0,7,2,61.5,236,False,130.4,0,0,0,0,503,Hamstring injury - Expected back 03 Mar,2018-02-12T20:31:19Z,79,0,0,0,40755.jpg,2.4,0,0,Sturridge,0.8,False,15,i,19,35,300.0,29,77852,22,86239,1227,0.1,3.7,Sturridge,0
0,0,7,100,100,0,12086,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Boaz,0.0,1,0,1.2,420,False,12.2,0,0,0,0,90,,2017-10-21T15:31:14Z,40,0,0,0,12086.jpg,1.0,0,2,Myhill,3.6,False,13,a,19,35,0.0,1,107670,289,114353,303,0.0,0.3,Myhill,1
0,6,460,100,100,7,9089,0,0,-1,1,20.0,0,0,1,2.0,2.0,2,Ben,2.0,41,0,54.0,421,False,517.6,0,0,0,0,2430,,2018-01-26T15:01:18Z,44,0,0,0,9089.jpg,3.2,0,74,Foster,9.6,False,1,a,19,35,0.0,87,473061,1012,679448,1914,0.5,19.8,Foster,2
1,6,273,None,None,4,67527,0,0,-2,2,191.2,0,0,2,0.5,0.5,0,Allan-Roméo,0.5,27,0,53.6,422,False,331.6,0,0,0,0,1496,,None,48,0,0,0,67527.jpg,2.5,0,0,Nyom,1.1,False,2,a,19,35,15.0,49,175946,2,182118,136,0.1,10.2,Nyom,4
1,4,386,100,100,5,37642,0,0,-1,1,88.4,1,0,2,0.0,0.0,0,Jonny,0.0,34,2,75.5,423,False,459.8,0,0,0,0,1993,,2018-02-12T20:01:19Z,49,1,0,0,37642.jpg,2.7,0,0,Evans,1.3,False,6,a,19,35,207.0,63,126743,253,107295,864,0.0,12.9,Evans,7
0,3,275,100,100,5,60232,0,0,-2,2,127.4,1,0,2,2.5,2.5,7,Craig,2.5,25,2,70.3,424,False,385.6,0,0,0,0,1610,,2018-01-20T14:01:19Z,48,0,0,0,60232.jpg,3.3,0,0,Dawson,1.3,False,25,a,19,35,187.0,59,112197,645,315307,249,0.5,12.3,Dawson,4
0,0,73,100,100,0,19272,0,0,-5,5,4.9,0,0,2,0.5,0.5,0,Gareth,0.5,15,0,9.3,425,False,85.4,0,0,0,0,454,,2018-01-31T20:01:18Z,45,0,0,0,19272.jpg,0.9,0,0,McAuley,0.4,False,23,a,19,35,2.0,8,6755,13,85281,75,0.1,1.8,McAuley,0
1,0,229,100,100,5,49944,0,0,-2,2,207.7,0,0,3,0.3,0.3,1,Jake,0.3,27,0,54.2,426,False,250.2,0,0,0,0,1775,,2018-01-27T22:01:17Z,48,0,0,0,49944.jpg,2.1,0,0,Livermore,0.1,False,8,a,19,35,82.0,50,9154,9,15937,12,0.1,10.4,Livermore,2
0,3,30,0,0,1,54908,0,0,-4,4,25.9,1,0,3,0.0,0.0,0,Nacer,0.0,2,1,10.1,427,False,42.4,0,0,0,0,174,Thigh injury - Unknown return date,2017-12-23T14:01:17Z,56,0,0,0,54908.jpg,4.3,0,0,Chadli,0.2,False,22,i,19,35,33.0,13,9669,0,39464,8,0.0,2.3,Chadli,1
0,0,35,0,0,2,18008,0,0,-1,1,40.4,0,0,3,0.0,0.0,0,James,0.0,1,1,14.5,428,False,56.0,0,0,0,0,205,Achilles injury - Unknown return date,2017-10-12T08:31:15Z,54,0,0,0,18008.jpg,3.3,0,0,Morrison,0.0,False,7,i,19,35,47.0,13,2670,1,3180,4,0.0,2.4,Morrison,0
0,0,97,100,100,3,55829,0,0,-2,2,21.1,0,0,3,1.3,1.3,0,Claudio,1.3,13,0,19.7,429,False,117.2,0,0,0,0,717,,2017-08-27T12:31:14Z,43,0,0,0,55829.jpg,1.5,0,0,Yacob,0.3,False,5,a,19,35,58.0,19,22950,32,30231,66,0.3,4.4,Yacob,4
0,1,101,100,100,3,63370,0,0,-3,3,201.7,0,0,3,0.8,0.8,1,James,0.8,16,1,56.8,430,False,174.2,0,0,0,0,867,,2018-01-26T15:01:18Z,47,1,0,0,63370.jpg,1.4,0,0,McClean,0.1,False,14,a,19,35,204.0,32,6266,11,9757,15,0.2,6.8,McClean,4
0,0,0,0,0,0,173809,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Jonathan,0.0,0,0,0.0,431,False,0.0,0,0,0,0,0,,2017-08-30T09:33:00Z,45,0,0,0,173809.jpg,0.0,0,0,Leko,0.0,False,45,a,19,35,0.0,0,832,10,4409,7,0.0,0.0,Leko,0
3,0,194,100,100,7,50229,0,0,-6,6,373.6,0,0,3,1.3,1.3,2,Matt,1.3,23,1,83.0,432,False,251.2,0,0,0,0,1434,,2018-01-02T20:01:19Z,54,0,0,0,50229.jpg,2.6,0,0,Phillips,0.4,False,10,a,19,35,206.0,55,72373,27,179328,53,0.2,10.2,Phillips,2
0,2,61,100,100,4,195864,0,0,0,0,47.5,0,0,3,0.3,0.3,0,Sam,0.3,3,1,21.7,433,False,94.0,0,0,0,0,492,,2018-01-31T20:01:18Z,45,0,0,0,195864.jpg,3.0,0,0,Field,0.1,False,28,a,19,35,75.0,20,21705,3,21478,8,0.1,4.4,Field,3
6,6,251,100,100,6,19151,0,0,-5,5,495.4,0,0,3,3.8,3.8,5,Chris,3.8,10,0,85.2,434,False,282.8,0,0,0,0,1026,,2017-12-09T14:01:16Z,50,0,0,0,19151.jpg,3.4,0,0,Brunt,0.5,False,11,a,19,35,74.0,55,123691,172,134545,99,0.8,11.0,Brunt,2
1,0,151,100,100,3,57134,0,0,-5,5,234.7,0,0,4,2.8,2.8,2,Salomón,2.8,35,4,97.5,435,False,233.4,0,0,0,0,1907,,2018-01-02T20:01:19Z,60,0,0,0,57134.jpg,2.3,0,0,Rondón,0.7,False,9,a,19,35,521.0,60,81964,248,142324,446,0.5,10.0,Rondón,4
0,1,69,100,100,4,49440,0,0,-1,1,105.0,0,0,4,0.0,0.0,0,Hal,0.0,11,2,46.4,436,False,119.8,0,0,0,0,784,,2018-01-27T22:01:17Z,49,0,0,0,49440.jpg,1.7,1,0,Robson-Kanu,0.4,False,4,a,19,35,246.0,27,48628,101,71481,84,0.0,5.5,Robson-Kanu,2
1,5,187,100,100,7,44683,0,0,-5,5,253.3,0,0,4,1.8,1.8,2,Jay,1.8,31,4,119.1,437,False,285.4,0,0,0,0,2057,,2018-01-26T15:01:18Z,55,0,0,0,44683.jpg,2.7,0,0,Rodriguez,1.8,False,19,a,19,35,663.0,72,215291,530,247248,2423,0.3,13.1,Rodriguez,2
0,7,477,100,100,7,77777,0,0,2,-2,79.9,1,0,2,2.5,2.5,1,Ahmed El-Sayed,2.5,41,2,97.3,468,False,723.4,0,0,0,0,2486,,2018-01-26T15:01:18Z,47,0,0,0,77777.jpg,3.0,0,0,Hegazi,20.9,False,26,a,19,35,169.0,85,1888427,2783,1283749,7406,0.5,18.1,Hegazi,3
0,0,6,0,0,0,232427,0,0,0,0,20.4,0,0,3,0.0,0.0,0,Rekeem,0.0,0,0,2.7,507,False,6.6,0,0,0,0,20,,2017-08-31T22:22:40Z,45,0,0,0,232427.jpg,1.0,0,0,Harper,0.0,False,34,a,19,35,0.0,1,1403,3,2184,4,0.0,0.2,Harper,0
0,0,0,0,0,0,215457,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Kane,0.0,0,0,0.0,508,False,0.0,0,0,0,0,0,Joined Exeter in season-long loan deal,2017-09-04T11:31:15Z,40,0,0,0,215457.jpg,0.0,0,0,Wilson,0.2,False,49,u,19,35,0.0,0,15305,2,19873,16,0.0,0.0,Wilson,0
1,0,40,100,100,0,197937,0,0,-6,6,49.5,0,0,3,0.8,0.8,1,Oliver,0.8,8,0,15.5,524,False,41.6,0,0,0,0,241,,2017-10-16T23:31:15Z,49,0,0,0,197937.jpg,1.4,0,0,Burke,0.0,False,17,a,19,35,65.0,15,3705,0,3594,2,0.2,3.1,Burke,0
3,4,223,100,100,3,73494,0,0,-2,2,176.5,0,0,3,1.3,1.3,2,Grzegorz,1.3,28,0,48.0,533,False,246.6,0,0,0,0,1399,,2018-02-12T20:01:19Z,48,0,0,0,73494.jpg,2.4,0,0,Krychowiak,0.2,False,20,a,19,35,55.0,48,31721,14,27325,28,0.3,10.0,Krychowiak,2
0,0,0,None,None,0,112520,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Alex,0.0,0,0,0.0,557,False,0.0,0,0,0,0,0,,None,40,0,0,0,112520.jpg,0.0,0,0,Palmer,0.2,False,40,a,19,35,0.0,0,12391,27,5163,20,0.0,0.0,Palmer,0
0,0,0,0,0,0,209419,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Max,0.0,0,0,0.0,572,False,0.0,0,0,0,0,0,Season-long loan to Ross County,2018-02-01T10:37:21Z,40,0,0,0,209419.jpg,0.0,0,0,Melbourne,0.0,False,53,u,19,35,0.0,0,2683,1,1695,14,0.0,0.0,Melbourne,0
0,0,0,None,None,0,220693,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Rayhaan,0.0,0,0,0.0,577,False,0.0,0,0,0,0,0,,None,45,0,0,0,220693.jpg,0.0,0,0,Tulloch,0.7,False,55,a,19,35,0.0,0,64767,549,30753,445,0.0,0.0,Tulloch,0
0,0,0,None,None,0,232423,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Nathan,0.0,0,0,0.0,578,False,0.0,0,0,0,0,0,,None,40,0,0,0,232423.jpg,0.0,0,0,Ferguson,0.1,False,64,a,19,35,0.0,0,5117,64,2019,40,0.0,0.0,Ferguson,0
0,0,0,None,None,0,185431,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Ali,0.0,0,0,0.0,610,False,0.0,0,0,0,0,0,,None,45,0,0,0,185431.jpg,0.0,0,0,Gabr,0.1,False,16,a,19,35,0.0,0,6148,56,2461,198,0.0,0.0,Gabr,0
0,0,0,None,None,0,247286,0,0,0,0,0.0,0,0,2,0.0,0.0,0,Kyle,0.0,0,0,0.0,624,False,0.0,0,0,0,0,0,,None,40,0,0,0,247286.jpg,0.0,0,0,Jameson,0.0,False,56,a,19,35,0.0,0,1637,103,320,35,0.0,0.0,Jameson,0
4,7,287,100,100,4,41464,0,0,-1,1,354.1,2,0,3,3.0,1.5,2,Marko,2.5,32,7,147.1,340,False,447.2,0,0,0,0,1432,,2018-02-10T14:01:19Z,69,0,0,0,41464.jpg,4.3,1,0,Arnautovic,5.4,False,7,a,20,21,671.0,90,1077594,12557,880848,2416,0.4,13.0,Arnautovic,2
0,1,261,100,100,4,60706,0,0,-1,1,0.0,0,0,1,3.5,2.0,2,Adrián,3.0,20,0,31.8,438,False,318.4,0,0,0,0,1260,,2017-10-20T19:01:16Z,44,0,0,0,60706.jpg,3.4,0,47,San Miguel del Castillo,3.5,False,13,a,20,21,0.0,47,249829,771,86283,655,0.7,10.7,Adrián,2
0,0,0,0,0,0,32259,0,0,0,0,0.0,0,0,1,0.0,0.0,0,Darren,0.0,0,0,0.0,439,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-07-23T10:05:11Z,45,0,0,0,32259.jpg,0.0,0,0,Randolph,0.0,False,1,u,20,21,0.0,0,136,0,970,0,0.0,0.0,Randolph,0
2,3,156,0,100,3,38580,0,0,-3,3,57.8,0,0,2,0.0,-1.0,0,Jose,0.0,11,0,33.4,440,False,186.8,0,0,0,0,688,Transferred to Dalian Yifang,2018-02-25T11:19:16Z,47,0,0,0,38580.jpg,4.3,0,0,Fonte,0.8,False,4,u,20,21,89.0,34,77175,5,152174,137,0.0,7.2,Fonte,0
0,3,184,100,100,3,8380,0,0,-2,2,24.9,0,0,2,3.3,1.8,-1,James,2.8,16,1,42.9,441,False,331.4,0,0,0,0,957,,2018-01-02T23:31:17Z,43,0,0,0,8380.jpg,3.1,0,0,Collins,0.4,False,19,a,20,21,72.0,34,30484,271,24843,293,0.7,7.9,Collins,3
0,3,263,100,100,5,48717,0,0,-2,2,48.8,0,0,2,0.5,-1.0,0,Winston,0.0,26,0,43.1,442,False,322.4,0,0,0,0,1426,,2018-02-09T16:01:20Z,48,0,0,0,48717.jpg,2.6,0,0,Reid,0.6,False,2,a,20,21,58.0,41,21937,16,75379,36,0.0,8.5,Reid,5
5,10,430,100,100,7,55459,0,0,1,-1,477.1,0,0,2,3.8,2.3,0,Aaron,3.3,42,0,104.5,443,False,460.0,0,0,0,0,2199,,2018-01-20T18:01:16Z,51,0,0,0,55459.jpg,3.2,0,0,Cresswell,3.4,False,3,a,20,21,106.0,84,386458,1354,238612,1282,0.6,16.5,Cresswell,4
0,4,368,None,None,4,40669,0,0,-1,1,59.3,1,0,2,2.8,1.3,0,Angelo,2.3,46,1,68.6,444,False,510.4,0,0,0,0,2070,,None,44,0,0,0,40669.jpg,2.3,0,0,Ogbonna,5.0,False,21,a,20,21,117.0,52,460408,539,248311,1814,0.5,11.8,Ogbonna,3
0,0,33,100,100,0,113564,0,0,-3,3,35.9,0,0,2,1.3,-0.2,0,Sam,0.8,4,0,13.3,445,False,68.4,0,0,0,0,183,,2018-01-20T14:01:19Z,42,0,0,0,113564.jpg,1.0,0,0,Byram,0.1,False,22,a,20,21,28.0,4,3140,26,9707,38,0.2,1.0,Byram,1
2,1,247,0,0,3,105717,0,0,-2,2,193.5,0,0,2,0.0,0.0,0,Arthur,0.0,24,0,58.3,446,False,282.6,0,0,0,0,1323,Suspended until 18 Mar,2018-01-27T16:31:18Z,43,0,0,0,105717.jpg,2.1,0,0,Masuaku,0.7,False,26,s,20,21,107.0,39,172981,10,152158,484,0.0,9.1,Masuaku,5
0,6,422,100,100,7,20658,0,0,-1,1,232.0,0,0,2,2.5,1.0,0,Pablo,2.0,44,0,76.3,447,False,504.0,0,0,0,0,2389,,2017-12-17T21:31:15Z,49,0,0,0,20658.jpg,2.4,0,0,Zabaleta,2.1,False,5,a,20,21,25.0,65,134056,341,205112,661,0.4,13.3,Zabaleta,8
0,0,0,0,0,0,18987,0,0,-2,2,0.0,0,0,3,0.0,0.0,0,Robert,0.0,0,0,0.0,448,False,0.0,0,0,0,0,0,Season-long loan to Aston Villa,2017-08-25T16:01:14Z,58,0,0,0,18987.jpg,0.0,0,0,Snodgrass,0.4,False,11,u,20,21,0.0,0,1839,0,233497,24,0.0,0.0,Snodgrass,0
0,5,298,100,100,4,18073,0,0,-2,2,216.2,0,0,3,4.8,3.3,2,Mark,4.3,27,3,64.4,450,False,348.0,0,0,0,0,1500,,2018-01-26T15:31:18Z,53,0,0,0,18073.jpg,3.0,0,0,Noble,0.3,False,16,a,20,21,79.0,57,20639,144,21629,257,0.8,10.8,Noble,3
2,2,255,100,100,4,55037,0,0,0,0,209.2,0,0,3,3.3,1.8,4,Cheikhou,2.8,38,2,77.8,451,False,344.0,0,0,0,0,1900,,2017-12-23T14:01:17Z,50,0,0,0,55037.jpg,2.7,0,0,Kouyaté,0.3,False,8,a,20,21,226.0,62,73887,139,61446,116,0.6,12.4,Kouyaté,3
0,6,267,0,0,5,59779,0,0,-2,2,131.8,1,0,3,0.0,0.0,0,Pedro,0.0,29,2,60.0,452,False,377.4,0,0,0,0,1558,Knee injury - Unknown return date,2018-01-27T16:31:18Z,43,0,0,0,59779.jpg,2.6,0,0,Obiang,1.0,False,14,i,20,21,88.0,53,226020,18,226945,604,0.0,12.3,Obiang,3
6,8,350,100,100,4,86934,0,0,-4,4,467.7,2,0,3,0.8,-0.7,1,Manuel,0.3,29,3,122.2,453,False,408.8,0,0,0,0,1506,,2018-01-20T18:01:16Z,66,0,1,0,86934.jpg,3.9,0,0,Lanzini,1.2,False,10,a,20,21,344.0,75,229653,702,232819,172,0.0,11.4,Lanzini,3
2,1,139,100,100,7,57531,0,0,-1,1,198.7,0,0,3,3.8,2.3,6,Michail,3.3,18,2,75.6,454,False,228.8,0,0,0,0,1207,,2018-02-03T14:01:20Z,74,0,0,0,57531.jpg,2.9,0,0,Antonio,0.2,False,30,a,20,21,329.0,53,80352,281,83886,109,0.4,7.2,Antonio,1
0,0,0,0,0,0,44336,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Sofiane,0.0,0,0,0.0,455,False,0.0,0,0,0,0,0,Transferred to Galatasaray,2017-07-30T12:31:11Z,55,0,0,0,44336.jpg,0.0,0,0,Feghouli,0.0,False,7,u,20,21,0.0,0,90,0,1429,0,0.0,0.0,Feghouli,0
0,0,44,0,0,0,163526,0,0,-1,1,38.6,0,0,3,0.0,0.0,0,Edimilson,0.0,13,0,10.6,456,False,39.4,0,0,0,0,412,Ankle injury - Unknown return date,2017-12-12T14:01:15Z,44,0,0,0,163526.jpg,1.3,0,0,Fernandes,0.1,False,31,i,20,21,28.0,9,6447,0,16821,14,0.0,2.0,Fernandes,1
1,3,71,0,0,3,40142,0,0,-3,3,98.9,1,0,4,0.0,0.0,0,Andy,0.0,12,2,49.8,457,False,105.4,0,0,0,0,695,Ankle injury - Unknown return date,2018-01-12T16:31:17Z,57,0,0,0,40142.jpg,2.1,1,0,Carroll,0.2,False,9,i,20,21,305.0,25,103248,13,102216,131,0.0,4.4,Carroll,5
1,1,65,0,0,0,73889,0,0,0,0,25.1,0,0,4,0.0,0.0,0,Diafra,0.0,11,2,21.2,458,False,77.6,0,0,0,0,294,Transferred to Rennes,2018-01-02T23:01:18Z,55,0,0,0,73889.jpg,1.7,0,0,Sakho,0.2,False,15,u,20,21,110.0,24,28570,2,30230,33,0.0,4.4,Sakho,2
0,0,0,0,0,0,176296,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Ashley,0.0,0,0,0.0,459,False,0.0,0,0,0,0,0,Transferred to Middlesbrough,2017-08-02T08:01:11Z,45,0,0,0,176296.jpg,0.0,0,0,Fletcher,0.3,False,24,u,20,21,0.0,0,7040,17,35117,85,0.0,0.0,Fletcher,0
0,0,0,0,0,0,148179,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Enner,0.0,0,0,0.0,460,False,0.0,0,0,0,0,0,Transferred to Tigres,2017-07-14T09:13:26Z,50,0,0,0,148179.jpg,0.0,0,0,Valencia,0.0,False,None,u,20,21,0.0,0,805,5,2433,11,0.0,0.0,Valencia,0
1,3,261,100,100,3,15749,0,0,-2,2,10.0,1,0,1,0.5,-1.0,0,Joe,0.0,30,0,30.2,479,False,292.0,0,0,0,0,1260,,2017-11-28T20:01:15Z,43,0,0,1,15749.jpg,3.2,0,39,Hart,5.0,False,25,a,20,21,0.0,45,150233,97,508556,630,0.0,10.5,Hart,0
2,12,264,100,100,6,43020,0,0,-3,3,240.5,2,0,4,5.8,4.3,1,Javier,5.3,27,7,97.5,487,False,318.4,0,0,0,0,1340,,2018-01-20T14:01:19Z,67,0,0,0,43020.jpg,3.6,0,0,Hernández Balcázar,7.8,False,17,a,20,21,428.0,80,1226670,2054,1855977,4110,0.8,11.9,Chicharito,3
0,0,111,100,100,0,204480,0,0,-1,1,5.9,0,0,2,1.8,0.3,1,Declan,1.3,14,0,14.4,510,False,131.4,0,0,0,0,611,,2018-01-20T14:01:19Z,44,0,0,0,204480.jpg,1.0,0,0,Rice,0.1,False,41,a,20,21,7.0,17,4204,15,3088,26,0.3,3.9,Rice,1
0,0,0,None,None,0,198501,0,0,0,0,0.0,0,0,3,0.5,-1.0,0,Sead,0.0,0,0,0.0,526,False,0.0,0,0,0,0,0,,None,50,0,0,0,198501.jpg,0.0,0,0,Haksabanovic,0.0,False,23,a,20,21,0.0,0,755,1,666,5,0.0,0.0,Haksabanovic,0
0,0,0,0,0,0,178867,0,0,0,0,0.0,0,0,4,0.0,0.0,0,Antonio,0.0,0,0,0.0,567,False,0.0,0,0,0,0,0,Season-long loan to Valladolid,2018-02-03T07:53:56Z,50,0,0,0,178867.jpg,0.0,0,0,Martinez Lopez,0.0,False,29,u,20,21,0.0,0,5033,1,4798,24,0.0,0.0,Martínez,0
0,0,0,None,None,0,216058,0,0,-1,1,0.0,0,0,3,0.5,-1.0,0,Domingos,0.0,0,0,0.0,568,False,0.0,0,0,0,0,0,,None,44,0,0,0,216058.jpg,0.0,0,0,Quina,0.0,False,36,a,20,21,0.0,0,1677,27,968,14,0.0,0.0,Quina,0
0,0,0,None,None,0,222018,0,0,0,0,0.0,0,0,3,0.5,-1.0,0,Ben,0.0,0,0,0.0,573,False,0.0,0,0,0,0,0,,None,45,0,0,0,222018.jpg,0.0,0,0,Johnson,0.0,False,53,a,20,21,0.0,0,966,10,648,9,0.0,0.0,Johnson,0
0,0,0,None,None,0,232398,0,0,0,0,0.0,0,0,1,0.5,-1.0,0,Nathan,0.0,0,0,0.0,574,False,0.0,0,0,0,0,0,,None,40,0,0,0,232398.jpg,0.0,0,0,Trott,0.2,False,34,a,20,21,0.0,0,10497,78,3157,39,0.0,0.0,Trott,0
0,0,0,0,0,0,156660,0,0,0,0,0.0,0,0,3,0.0,0.0,0,Moses,0.0,0,0,0.0,580,False,0.0,0,0,0,0,0,Season-long loan to Plymouth,2018-02-01T10:38:12Z,45,0,0,0,156660.jpg,0.0,0,0,Makasi,0.0,False,46,u,20,21,0.0,0,518,0,394,1,0.0,0.0,Makasi,0
