player_id,name,season,round,team_rank,opponent_team_rank,team_pot,opp_pot,concede_pot,opp_concede_pot,prev_points,form_points,total_points,long_form,ict_form
353,Watmore,2016/17,3,16,15,1,0.5,0.5,2.5,5,2.666666667,1,0,2.5
367,Cork,2016/17,3,14,9,1,1,1,0.5,2,2.333333333,2,0,4.533333333
368,Sigurdsson,2016/17,3,14,9,1,1,1,0.5,2,1.333333333,1,0,5.133333333
369,Routledge,2016/17,3,14,9,1,1,1,0.5,1,1.666666667,1,0,6.6
372,Ki Sung-yueng,2016/17,3,14,9,1,1,1,0.5,1,0,1,0,0
373,Montero,2016/17,3,14,9,1,1,1,0.5,1,1,1,0,4.333333333
375,Fer,2016/17,3,14,9,1,1,1,0.5,3,6.666666667,6,0,7.366666667
390,Dier,2016/17,3,7,11,1,1.666666667,0.5,2,2,1.666666667,2,0,3.5
393,Lamela,2016/17,3,7,11,1,1.666666667,0.5,2,3,6.333333333,7,0,8.7
394,Eriksen,2016/17,3,7,11,1,1.666666667,0.5,2,3,2.333333333,2,0,5.366666667
398,Alli,2016/17,3,7,11,1,1.666666667,0.5,2,1,1.333333333,1,0,3
399,Onomah,2016/17,3,7,11,1,1.666666667,0.5,2,1,0,1,0,0
400,Wanyama,2016/17,3,7,11,1,1.666666667,0.5,2,11,5,2,0,4.766666667
415,Guédioura,2016/17,3,6,8,1.5,1.5,0.5,0.5,5,2.333333333,1,0,3.066666667
416,Capoue,2016/17,3,18,8,1,1.5,0.5,0.5,9,7,2,0,7.8
420,Behrami,2016/17,3,18,8,1,1.5,0.5,0.5,1,1.333333333,1,0,1.033333333
422,Amrabat,2016/17,3,18,8,1,1.5,0.5,0.5,5,2.666666667,1,0,3.566666667
424,Success,2016/17,3,18,8,1,1.5,0.5,0.5,0,0,1,0,0
439,Fletcher,2016/17,3,10,6,1,1.5,1,0.5,2,2.666666667,3,0,2.866666667
440,Gardner,2016/17,3,10,6,1,1.5,1,0.5,5,3,1,0,4.4
442,Yacob,2016/17,3,10,6,1,1.5,1,0.5,2,2.333333333,2,0,1.9
444,McClean,2016/17,3,10,6,1,1.5,1,0.5,1,2.666666667,3,0,6.4
445,Leko,2016/17,3,10,6,1,1.5,1,0.5,1,0,1,0,0
446,Phillips,2016/17,3,10,6,1,1.5,1,0.5,2,2.666666667,3,0,3.3
458,Noble,2016/17,3,12,1,1,2.5,1,0.5,3,2,1,0,2.666666667
459,Kouyaté,2016/17,3,12,1,1,2.5,1,0.5,3,2.333333333,2,0,2.466666667
462,Lanzini,2016/17,3,12,1,1,2.5,1,0.5,0,0,1,0,0
464,Antonio,2016/17,3,12,1,1,2.5,1,0.5,11,6,7,0,7.833333333
467,Töre,2016/17,3,12,1,1,2.5,1,0.5,6,2.666666667,1,0,4.633333333
473,Gudmundsson,2016/17,3,13,2,0,0.5,1,1.5,1,1,1,0,2.5
485,Wijnaldum,2016/17,3,11,7,1.666666667,1,2,0.5,2,3,2,0,5.466666667
486,Sobhi,2016/17,3,20,4,0.5,0.5,2,2.5,1,0,1,0,0
488,Gueye,2016/17,3,4,20,0.5,0.5,2.5,2,2,2.333333333,3,0,3.5
491,Ramírez,2016/17,3,6,10,1.5,1,0.5,1,1,2.333333333,2,0,4.433333333
503,Pogba,2016/17,3,3,5,2,1,2,0.5,3,0,3,0,0
511,Field,2016/17,3,10,6,1,1.5,1,0.5,0,0,3,0,0
512,Davies,2016/17,3,4,20,0.5,0.5,2.5,2,0,0,1,0,0
513,Winks,2016/17,3,7,11,1,1.666666667,0.5,2,0,0,1,0,0
520,Gooch,2016/17,3,16,15,1,0.5,0.5,2.5,1,1.666666667,3,0,3.133333333
525,Defour,2016/17,3,13,2,0,0.5,1,1.5,4,0,1,0,0
531,O'Neill,2016/17,3,13,2,0,0.5,1,1.5,1,0,1,0,0
533,Pienaar,2016/17,3,16,15,1,0.5,0.5,2.5,1,0,2,0,0
536,Fraser,2016/17,3,19,17,1.5,0.5,0.5,2.5,2,0,3,0,0
539,Pereyra,2016/17,3,18,8,1,1.5,0.5,0.5,0,0,6,0,0
12,Sánchez,2016/17,4,7,18,2.5,1,3,1,16,6.666666667,1,0,9.6
13,Walcott,2016/17,4,7,18,2.5,1,3,1,5,3.333333333,2,0,8
14,Özil,2016/17,4,7,18,2.5,1,3,1,8,3.666666667,2,0,7.433333333
15,Cazorla,2016/17,4,7,18,2.5,1,3,1,9,7,9,0,8.833333333
17,Wilshere,2016/17,4,14,12,2,1.5,2.5,0.5,0,0.6666666667,1,0,1.4
18,Chamberlain,2016/17,4,7,18,2.5,1,3,1,2,2.333333333,2,0,3.9
20,Coquelin,2016/17,4,7,18,2.5,1,3,1,2,1.666666667,2,0,2.6
21,Iwobi,2016/17,4,7,18,2.5,1,3,1,3,0,1,0,0
37,Arter,2016/17,4,14,12,2,1.5,2.5,0.5,5,2.333333333,3,0,3.5
39,Surman,2016/17,4,14,12,2,1.5,2.5,0.5,2,2.333333333,3,0,2.533333333
42,Stanislas,2016/17,4,14,12,2,1.5,2.5,0.5,0,0,3,0,0
43,Gosling,2016/17,4,14,12,2,1.5,2.5,0.5,1,1,1,0,0.6666666667
44,Gradel,2016/17,4,14,12,2,1.5,2.5,0.5,1,0,1,0,0
46,Ibe,2016/17,4,14,12,2,1.5,2.5,0.5,1,2.333333333,3,0,4.566666667
48,King,2016/17,4,14,12,2,1.5,2.5,0.5,9,4.666666667,3,0,6.366666667
62,Boyd,2016/17,4,15,8,1,2.5,1.333333333,2.5,2,2.333333333,2,0,2.966666667
63,Arfield,2016/17,4,15,8,1,2.5,1.333333333,2.5,1,1.333333333,0,0,0.7666666667
64,Marney,2016/17,4,15,8,1,2.5,1.333333333,2.5,2,3.666666667,6,0,2.9
82,Hazard,2016/17,4,2,13,1,1,2,1.5,11,5.333333333,1,0,12.73333333
83,Fàbregas,2016/17,4,2,13,1,1,2,1.5,4,0,1,0,0
84,Oscar,2016/17,4,2,13,1,1,2,1.5,2,3,5,0,7.066666667
86,Willian,2016/17,4,2,13,1,1,2,1.5,11,5,2,0,12.66666667
87,Matic,2016/17,4,2,13,1,1,2,1.5,6,3.333333333,2,0,4.5
92,Moses,2016/17,4,2,13,1,1,2,1.5,6,2.666666667,1,0,3.3
95,Kanté,2016/17,4,2,13,1,1,2,1.5,3,2.333333333,2,0,2.766666667
109,Bolasie,2016/17,4,3,9,2.5,2,1,3,3,3.666666667,7,0,6.866666667
110,Puncheon,2016/17,4,11,9,1,2,1,3,8,4,2,0,9.366666667
111,Zaha,2016/17,4,11,9,1,2,1,3,1,4.666666667,12,0,6.3
113,Ledley,2016/17,4,11,9,1,2,1,3,1,0,2,0,0
114,McArthur,2016/17,4,11,9,1,2,1,3,2,0,2,0,0
117,Lee Chung-yong,2016/17,4,11,9,1,2,1,3,1,1.666666667,1,0,2.6
120,Townsend,2016/17,4,11,9,1,2,1,3,2,1.666666667,2,0,6.9
133,Mirallas,2016/17,4,3,19,2.5,2.5,1,2.5,3,5.666666667,6,0,8
134,Barkley,2016/17,4,3,19,2.5,2.5,1,2.5,2,2.666666667,1,0,6.533333333
137,Barry,2016/17,4,3,19,2.5,2.5,1,2.5,2,5,3,0,7.133333333
141,Deulofeu,2016/17,4,3,19,2.5,2.5,1,2.5,2,1.666666667,1,0,5.133333333
155,Snodgrass,2016/17,4,17,15,1.5,1,0.5,1.333333333,1,4.333333333,9,0,7.033333333
156,Clucas,2016/17,4,8,15,2.5,1,2.5,1.333333333,2,2.333333333,2,0,2
157,Livermore,2016/17,4,12,15,1.5,1,0.5,1.333333333,2,2.333333333,2,0,3.466666667
158,Elmohamady,2016/17,4,8,15,2.5,1,2.5,1.333333333,2,2.333333333,2,0,2.266666667
160,Huddlestone,2016/17,4,8,15,2.5,1,2.5,1.333333333,1,3,5,0,3.266666667
161,Meyler,2016/17,4,8,15,2.5,1,2.5,1.333333333,1,2,2,0,3.5
162,Maloney,2016/17,4,8,15,2.5,1,2.5,1.333333333,1,4.333333333,1,0,4.5
176,Mahrez,2016/17,4,16,6,1,4,2.5,1,0,1.666666667,2,0,7
177,Albrighton,2016/17,4,16,6,1,4,2.5,1,3,2.666666667,2,0,3.6
179,Drinkwater,2016/17,4,16,6,1,4,2.5,1,7,4,2,0,6.166666667
182,Amartey,2016/17,4,16,6,1,4,2.5,1,2,1.333333333,1,0,2.466666667
200,Lucas,2016/17,4,6,16,4,1,1,2.5,0,0,2,0,0
201,Henderson,2016/17,4,6,16,4,1,1,2.5,1,1,1,0,3.833333333
202,Allen,2016/17,4,20,5,0.5,2.5,4,0,2,1.666666667,2,0,5.766666667
203,Coutinho,2016/17,4,6,16,4,1,1,2.5,2,1.666666667,1,0,6.566666667
205,Lallana,2016/17,4,6,16,4,1,1,2.5,2,4,8,0,9.933333333
208,Milner,2016/17,4,6,16,4,1,1,2.5,10,5.666666667,5,0,8.366666667
209,Firmino,2016/17,4,6,16,4,1,1,2.5,5,7.333333333,15,0,12.73333333
212,Mané,2016/17,4,6,16,4,1,1,2.5,1,6.666666667,12,0,10.43333333
228,Sterling,2016/17,4,1,4,3,1.5,1,1,15,6.666666667,1,0,9.066666667
230,Silva,2016/17,4,1,4,3,1.5,1,1,5,2.666666667,1,0,9.533333333
233,Fernandinho,2016/17,4,1,4,3,1.5,1,1,8,3.666666667,1,0,7.233333333
234,Fernando,2016/17,4,1,4,3,1.5,1,1,1,0,1,0,0
235,De Bruyne,2016/17,4,1,4,3,1.5,1,1,6,7.666666667,13,0,12.16666667
237,Nolito,2016/17,4,1,4,3,1.5,1,1,5,6.666666667,2,0,7.833333333
257,Fellaini,2016/17,4,4,1,1.5,3,1,1,2,2,1,0,5.033333333
261,Januzaj,2016/17,4,19,3,2.5,2.5,2.5,1,2,2,2,0,7.666666667
262,Herrera,2016/17,4,4,1,1.5,3,1,1,1,1,1,0,1.8
266,Lingard,2016/17,4,4,1,1.5,3,1,1,0,0,1,0,0
267,Martial,2016/17,4,4,1,1.5,3,1,1,1,1.666666667,1,0,2.9
268,Mkhitaryan,2016/17,4,4,1,1.5,3,1,1,1,1,1,0,3.433333333
282,Downing,2016/17,4,9,11,2,1,3,1,3,3.333333333,5,0,4.966666667
283,Clayton,2016/17,4,9,11,2,1,3,1,3,1.666666667,1,0,1.566666667
286,Forshaw,2016/17,4,9,11,2,1,3,1,3,2.333333333,2,0,3.5
289,Fischer,2016/17,4,9,11,2,1,3,1,1,0,1,0,0
290,de Roon,2016/17,4,9,11,2,1,3,1,1,0,1,0,0
304,Redmond,2016/17,4,18,7,1,2.5,1,3,1,1.666666667,2,0,5.766666667
305,Davis,2016/17,4,18,7,1,2.5,1,3,1,1.666666667,2,0,3.466666667
306,Ward-Prowse,2016/17,4,18,7,1,2.5,1,3,4,2,1,0,2.6
308,Tadic,2016/17,4,18,7,1,2.5,1,3,3,3.333333333,5,0,5.066666667
309,Clasie,2016/17,4,18,7,1,2.5,1,3,2,0,2,0,0
310,Oriol Romeu,2016/17,4,18,7,1,2.5,1,3,4,2.666666667,3,0,3.266666667
311,Rodriguez,2016/17,4,18,7,1,2.5,1,3,8,3.333333333,1,0,2.1
312,Højbjerg,2016/17,4,18,7,1,2.5,1,3,2,1.333333333,0,0,4.266666667
328,Adam,2016/17,4,20,5,0.5,2.5,4,0,0,0,0,0,0
329,Whelan,2016/17,4,20,5,0.5,2.5,4,0,2,1.666666667,1,0,2.8
330,Walters,2016/17,4,20,5,0.5,2.5,4,0,1,1.333333333,2,0,1.133333333
331,Arnautovic,2016/17,4,20,5,0.5,2.5,4,0,2,1.666666667,1,0,4.366666667
334,Imbula,2016/17,4,20,5,0.5,2.5,4,0,2,2,2,0,1.366666667
335,Bojan,2016/17,4,20,5,0.5,2.5,4,0,1,2.666666667,1,0,3.433333333
347,Kirchhoff,2016/17,4,19,3,2.5,2.5,2.5,1,0,0,2,0,0
350,Rodwell,2016/17,4,19,3,2.5,2.5,2.5,1,1,1.666666667,2,0,1.7
352,Khazri,2016/17,4,19,3,2.5,2.5,2.5,1,1,0,1,0,0
353,Watmore,2016/17,4,19,3,2.5,2.5,2.5,1,1,2.333333333,1,0,3.1
367,Cork,2016/17,4,13,2,1,1,1.5,2,2,2,2,0,3.133333333
368,Sigurdsson,2016/17,4,13,2,1,1,1.5,2,1,3.666666667,8,0,7.3
372,Ki Sung-yueng,2016/17,4,13,2,1,1,1.5,2,1,1.333333333,2,0,1.333333333
375,Fer,2016/17,4,13,2,1,1,1.5,2,6,5,6,0,6.833333333
390,Dier,2016/17,4,5,20,2.5,0.5,0,4,2,2.333333333,3,0,3.866666667
392,Chadli,2016/17,4,12,14,1.5,2,0.5,2.5,0,0,2,0,0
393,Lamela,2016/17,4,5,20,2.5,0.5,0,4,7,3.666666667,1,0,6.766666667
394,Eriksen,2016/17,4,5,20,2.5,0.5,0,4,2,5.333333333,11,0,8.566666667
396,Mason,2016/17,4,8,15,2.5,1,2.5,1.333333333,0,0,1,0,0
398,Alli,2016/17,4,5,20,2.5,0.5,0,4,1,3.333333333,8,0,7.033333333
400,Wanyama,2016/17,4,5,20,2.5,0.5,0,4,2,4.333333333,0,0,4.933333333
402,Son,2016/17,4,5,20,2.5,0.5,0,4,0,0,19,0,0
416,Capoue,2016/17,4,10,17,2.5,1.5,2.5,0.5,2,8,13,0,8.733333333
420,Behrami,2016/17,4,10,17,2.5,1.5,2.5,0.5,1,1.333333333,2,0,1.1
424,Success,2016/17,4,10,17,2.5,1.5,2.5,0.5,1,0,1,0,0
439,Fletcher,2016/17,4,12,14,1.5,2,0.5,2.5,3,2.666666667,3,0,2.766666667
440,Gardner,2016/17,4,12,14,1.5,2,0.5,2.5,1,2.333333333,1,0,1.5
442,Yacob,2016/17,4,12,14,1.5,2,0.5,2.5,2,1.666666667,1,0,1.5
445,Leko,2016/17,4,12,14,1.5,2,0.5,2.5,1,1,1,0,0.3
446,Phillips,2016/17,4,12,14,1.5,2,0.5,2.5,3,2.333333333,2,0,5.4
458,Noble,2016/17,4,17,10,1.5,2.5,0.5,2.5,1,2,2,0,3.066666667
459,Kouyaté,2016/17,4,17,10,1.5,2.5,0.5,2.5,2,2.333333333,2,0,1.966666667
461,Payet,2016/17,4,17,10,1.5,2.5,0.5,2.5,1,0,9,0,0
462,Lanzini,2016/17,4,17,10,1.5,2.5,0.5,2.5,1,0,2,0,0
464,Antonio,2016/17,4,17,10,1.5,2.5,0.5,2.5,7,10.33333333,13,0,13.8
467,Töre,2016/17,4,17,10,1.5,2.5,0.5,2.5,1,2.666666667,1,0,4.7
473,Gudmundsson,2016/17,4,15,8,1,2.5,1.333333333,2.5,1,1.666666667,3,0,3.333333333
485,Wijnaldum,2016/17,4,6,16,4,1,1,2.5,2,3,5,0,6.166666667
488,Gueye,2016/17,4,3,19,2.5,2.5,1,2.5,3,3.333333333,5,0,5.366666667
489,Sané,2016/17,4,1,4,3,1.5,1,1,0,0,1,0,0
491,Ramírez,2016/17,4,9,11,2,1,3,1,2,1,0,0,3.466666667
503,Pogba,2016/17,4,4,1,1.5,3,1,1,3,2.666666667,2,0,5.266666667
511,Field,2016/17,4,12,14,1.5,2,0.5,2.5,3,0,1,0,0
512,Davies,2016/17,4,3,19,2.5,2.5,1,2.5,1,0,1,0,0
520,Gooch,2016/17,4,19,3,2.5,2.5,2.5,1,3,1.666666667,1,0,3.266666667
525,Defour,2016/17,4,15,8,1,2.5,1.333333333,2.5,1,5.333333333,11,0,4.9
539,Pereyra,2016/17,4,10,17,2.5,1.5,2.5,0.5,6,0,5,0,0
559,Ndong,2016/17,4,19,3,2.5,2.5,2.5,1,0,0,1,0,0
560,Hendrick,2016/17,4,15,8,1,2.5,1.333333333,2.5,0,0,1,0,0
563,Traoré,2016/17,4,9,11,2,1,3,1,0,0,1,0,0
572,Sissoko,2016/17,4,5,20,2.5,0.5,0,4,0,0,0,0,0
576,Flamini,2016/17,4,11,9,1,2,1,3,0,0,1,0,0
12,Sánchez,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,1,9,10,6.4,14.36666667
13,Walcott,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,2,6.666666667,13,5.6,10.5
14,Özil,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,2,4,2,0,9.933333333
15,Cazorla,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,9,6.666666667,2,6,9.166666667
17,Wilshere,2016/17,5,17,1,1,3,1.666666667,0.3333333333,1,1,2,0,1.233333333
20,Coquelin,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,2,2,2,0,4.2
21,Iwobi,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,1,5,11,0,8.133333333
22,Elneny,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,1,2.333333333,4,0,1.733333333
24,Xhaka,2016/17,5,4,12,2.333333333,1.666666667,1.333333333,0.6666666667,2,3.666666667,6,0,4.666666667
37,Arter,2016/17,5,17,1,1,3,1.666666667,0.3333333333,3,3.333333333,2,2.2,4.033333333
39,Surman,2016/17,5,17,1,1,3,1.666666667,0.3333333333,3,2.333333333,2,2.2,2.333333333
42,Stanislas,2016/17,5,17,1,1,3,1.666666667,0.3333333333,3,0,2,0,0
43,Gosling,2016/17,5,17,1,1,3,1.666666667,0.3333333333,1,1,1,0,0.6666666667
44,Gradel,2016/17,5,17,1,1,3,1.666666667,0.3333333333,1,1,1,0,1.433333333
46,Ibe,2016/17,5,17,1,1,3,1.666666667,0.3333333333,3,1.666666667,1,2,3.733333333
48,King,2016/17,5,17,1,1,3,1.666666667,0.3333333333,3,4.666666667,2,3.6,6.833333333
62,Boyd,2016/17,5,16,11,0,1.666666667,2,0.3333333333,2,2,2,2.2,3.766666667
63,Arfield,2016/17,5,16,11,0,1.666666667,2,0.3333333333,0,0.6666666667,1,1.6,1.166666667
64,Marney,2016/17,5,16,11,0,1.666666667,2,0.3333333333,6,3.333333333,2,3,2.866666667
82,Hazard,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,1,4.666666667,2,5.6,10.8
83,Fàbregas,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,1,2,1,0,4.333333333
84,Oscar,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,5,3,2,2.6,7.733333333
86,Willian,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,2,4.666666667,1,0,11.96666667
87,Matic,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,2,4.333333333,5,3.2,6.033333333
90,Pedro,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,4,2.333333333,1,0,2.333333333
92,Moses,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,1,2.666666667,1,2,2.366666667
95,Kanté,2016/17,5,5,6,0.3333333333,1.75,2.333333333,1.5,2,2.333333333,2,2,2.6
109,Bolasie,2016/17,5,2,20,1.333333333,0.6666666667,2,2.666666667,7,5,5,3.2,7.666666667
110,Puncheon,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,2,6,8,4.4,10.8
111,Zaha,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,12,5,2,3.4,8.4
113,Ledley,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,2,2,3,0,0.9
114,McArthur,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,2,4,8,0,5.6
117,Lee Chung-yong,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,1,1,1,1.8,2.333333333
120,Townsend,2016/17,5,8,20,1.666666667,0.6666666667,2,2.666666667,2,6,14,4.2,8.466666667
133,Mirallas,2016/17,5,2,13,1.333333333,1.333333333,2,1.333333333,6,3.666666667,2,4.8,6.8
134,Barkley,2016/17,5,2,13,1.333333333,1.333333333,2,1.333333333,1,1.666666667,2,4,6.633333333
135,Cleverley,2016/17,5,9,13,1.666666667,1.333333333,0.6666666667,1.333333333,1,0,1,0,0
137,Barry,2016/17,5,2,13,1.333333333,1.333333333,2,1.333333333,3,3.666666667,6,4.6,5.766666667
141,Deulofeu,2016/17,5,2,13,1.333333333,1.333333333,2,1.333333333,1,1.333333333,1,0,3.066666667
155,Snodgrass,2016/17,5,18,4,1,2.333333333,2,1.333333333,9,6,8,6.2,8.2
156,Clucas,2016/17,5,12,4,1.666666667,2.333333333,0.6666666667,1.333333333,2,2,2,2,1.766666667
157,Livermore,2016/17,5,10,4,1,2.333333333,2,1.333333333,2,0.6666666667,-2,1.4,1.7
158,Elmohamady,2016/17,5,12,4,1.666666667,2.333333333,0.6666666667,1.333333333,2,2,2,2.2,2.766666667
160,Huddlestone,2016/17,5,12,4,1.666666667,2.333333333,0.6666666667,1.333333333,5,2.333333333,1,2.4,1.733333333
161,Meyler,2016/17,5,12,4,1.666666667,2.333333333,0.6666666667,1.333333333,2,1.666666667,2,2,3.633333333
176,Mahrez,2016/17,5,11,16,1.666666667,0,0.3333333333,2,2,2.666666667,6,3.8,7.233333333
177,Albrighton,2016/17,5,11,16,1.666666667,0,0.3333333333,2,2,2.666666667,3,0,4.366666667
178,King,2016/17,5,11,16,1.666666667,0,0.3333333333,2,1,1.333333333,1,0,0.9333333333
179,Drinkwater,2016/17,5,11,16,1.666666667,0,0.3333333333,2,2,4,3,3.4,4.5
181,Gray,2016/17,5,11,16,1.666666667,0,0.3333333333,2,5,0,1,0,0
182,Amartey,2016/17,5,11,16,1.666666667,0,0.3333333333,2,1,2,3,0,2.766666667
200,Lucas,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,2,0,0,0,0
201,Henderson,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,1,4,10,3,3.633333333
202,Allen,2016/17,5,20,8,0.6666666667,1.666666667,2.666666667,2,2,2,2,1.6,5.933333333
203,Coutinho,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,1,3.333333333,7,5.4,6.533333333
205,Lallana,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,8,4,2,5,5.733333333
208,Milner,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,5,5.666666667,2,0,6.733333333
212,Mané,2016/17,5,6,5,1.75,0.3333333333,1.5,2.333333333,12,5,2,0,8.1
228,Sterling,2016/17,5,1,17,3,1,0.3333333333,1.666666667,1,9.666666667,13,7.6,13.5
233,Fernandinho,2016/17,5,1,17,3,1,0.3333333333,1.666666667,1,4,3,3.2,7.366666667
235,De Bruyne,2016/17,5,1,17,3,1,0.3333333333,1.666666667,13,11,14,7.8,15.1
236,Gündogan,2016/17,5,1,17,3,1,0.3333333333,1.666666667,0,0,8,0,0
237,Nolito,2016/17,5,1,17,3,1,0.3333333333,1.666666667,2,3.333333333,3,4.8,5.566666667
256,Mata,2016/17,5,7,9,1.666666667,1.666666667,2.333333333,0.6666666667,3,2.333333333,1,0,3.8
257,Fellaini,2016/17,5,7,9,1.666666667,1.666666667,2.333333333,0.6666666667,1,1.333333333,1,1.8,6.3
258,Depay,2016/17,5,7,9,1.666666667,1.666666667,2.333333333,0.6666666667,1,0,0,0,0
260,Young,2016/17,5,7,9,1.666666667,1.666666667,2.333333333,0.6666666667,0,0,1,0,0
261,Januzaj,2016/17,5,19,3,1.666666667,1,0.6666666667,1.333333333,2,1,-1,1.2,5.366666667
267,Martial,2016/17,5,7,9,1.666666667,1.666666667,2.333333333,0.6666666667,1,1,1,3.4,1.6
282,Downing,2016/17,5,13,2,1.333333333,1.333333333,1.333333333,2,5,3.333333333,2,2.6,5.266666667
283,Clayton,2016/17,5,13,2,1.333333333,1.333333333,1.333333333,2,1,1.666666667,1,1.6,1.1
286,Forshaw,2016/17,5,13,2,1.333333333,1.333333333,1.333333333,2,2,2.333333333,2,2,3.233333333
289,Fischer,2016/17,5,13,2,1.333333333,1.333333333,1.333333333,2,1,1,1,0,1.1
290,de Roon,2016/17,5,13,2,1.333333333,1.333333333,1.333333333,2,1,1.333333333,2,0,1.566666667
304,Redmond,2016/17,5,14,15,1.666666667,0.6666666667,2,2,2,2,3,3.6,7.333333333
305,Davis,2016/17,5,14,15,1.666666667,0.6666666667,2,2,2,2,3,2,4.4
308,Tadic,2016/17,5,14,15,1.666666667,0.6666666667,2,2,5,4.666666667,6,3.6,7.4
309,Clasie,2016/17,5,14,15,1.666666667,0.6666666667,2,2,2,1.666666667,1,0,1.433333333
310,Oriol Romeu,2016/17,5,14,15,1.666666667,0.6666666667,2,2,3,3.333333333,3,2.6,3.733333333
312,Højbjerg,2016/17,5,14,15,1.666666667,0.6666666667,2,2,0,1,1,1.2,3.066666667
329,Whelan,2016/17,5,20,8,0.6666666667,1.666666667,2.666666667,2,1,1.666666667,2,2,3.633333333
330,Walters,2016/17,5,20,8,0.6666666667,1.666666667,2.666666667,2,2,1.666666667,2,1.4,2.566666667
331,Arnautovic,2016/17,5,20,8,0.6666666667,1.666666667,2.666666667,2,1,3,6,2.4,5.366666667
335,Bojan,2016/17,5,20,8,0.6666666667,1.666666667,2.666666667,2,1,1.333333333,2,2.4,1.966666667
347,Kirchhoff,2016/17,5,19,3,1.666666667,1,0.6666666667,1.333333333,2,0,2,0,0
348,Cattermole,2016/17,5,19,3,1.666666667,1,0.6666666667,1.333333333,0,0,1,0,0
352,Khazri,2016/17,5,19,3,1.666666667,1,0.6666666667,1.333333333,1,1,1,0,0.7333333333
353,Watmore,2016/17,5,19,3,1.666666667,1,0.6666666667,1.333333333,1,1,1,2,2
367,Cork,2016/17,5,15,14,0.6666666667,1.666666667,2,2,2,2,2,2.2,2.066666667
368,Sigurdsson,2016/17,5,15,14,0.6666666667,1.666666667,2,2,8,3.666666667,2,2.8,4.966666667
372,Ki Sung-yueng,2016/17,5,15,14,0.6666666667,1.666666667,2,2,2,1.666666667,2,0,1.533333333
373,Montero,2016/17,5,15,14,0.6666666667,1.666666667,2,2,1,1,1,0,2.2
375,Fer,2016/17,5,15,14,0.6666666667,1.666666667,2,2,6,4.666666667,2,5.6,5.566666667
390,Dier,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,3,2.666666667,3,2.2,2.533333333
391,Dembélé,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,0,0,3,0,0
392,Chadli,2016/17,5,10,18,1,1,2,2,2,0,21,0,0
393,Lamela,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,1,3,1,4.2,5.366666667
396,Mason,2016/17,5,12,4,1.666666667,2.333333333,0.6666666667,1.333333333,1,0,1,0,0
398,Alli,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,8,5,6,3.6,9.033333333
400,Wanyama,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,0,1.666666667,3,3.6,3.3
402,Son,2016/17,5,3,19,1,1.666666667,1.333333333,0.6666666667,19,0,3,0,0
416,Capoue,2016/17,5,9,7,1.666666667,1.666666667,0.6666666667,2.333333333,13,8.333333333,10,8.8,9.433333333
420,Behrami,2016/17,5,9,7,1.666666667,1.666666667,0.6666666667,2.333333333,2,1.666666667,2,1.6,1.2
422,Amrabat,2016/17,5,9,7,1.666666667,1.666666667,0.6666666667,2.333333333,1,2.333333333,1,0,3.1
424,Success,2016/17,5,9,7,1.666666667,1.666666667,0.6666666667,2.333333333,1,1,1,0,3.133333333
439,Fletcher,2016/17,5,10,18,1,1,2,2,3,2.666666667,2,2.6,2.1
441,Morrison,2016/17,5,10,18,1,1,2,2,1,0,1,0,0
442,Yacob,2016/17,5,10,18,1,1,2,2,1,1.666666667,2,2,1.066666667
444,McClean,2016/17,5,10,18,1,1,2,2,3,3.666666667,7,0,8.4
446,Phillips,2016/17,5,10,18,1,1,2,2,2,3.333333333,5,3,5.9
458,Noble,2016/17,5,18,10,1,1,2,2,2,1.333333333,1,1.8,2.4
