,round,team_rank,opponent_team_rank,team_pot,opp_concede_pot,prev_points,form_points,long_form,ict_form,total_points,Predicted,Prediction_Error
18143,24,3,17,1.9166666666666667,2.1666666666666665,6.0,5.0,4.8,6.200000000000002,2,48103950.1,48103948.1
11324,20,10,7,1.4,2.1,1.0,2.333333333333333,3.0,5.166666666666666,1,17944763.9,17944762.9
2958,26,8,17,1.4615384615384617,1.4615384615384617,1.0,2.0,4.4,5.866666666666664,2,39669962.2,39669960.2
21120,17,5,16,2.1111111111111107,1.0,3.0,2.333333333333333,2.4,5.133333333333333,3,27931100.0,27931097.0
7801,34,3,12,2.4705882352941178,1.6470588235294117,11.0,6.0,5.6,11.633333333333335,2,79798191.6,79798189.6
14803,4,5,20,2.5,4.0,2.0,4.333333333333333,0.0,4.933333333333334,0,55395529.1,55395529.1
10611,38,19,4,0.5789473684210527,0.8421052631578947,1.0,1.3333333333333333,1.4,3.5,2,39963908.0,39963906.0
3295,4,8,2,1.5,0.5,3.0,2.333333333333333,0.0,4.133333333333334,2,-40021860.3,40021862.3
9592,6,6,12,2.333333333333333,3.0,0.0,0.0,0.0,0.0,1,21921089.2,21921088.2
4368,27,13,2,0.8571428571428571,1.5,9.0,4.666666666666667,3.6,5.933333333333334,3,27079703.9,27079700.9
19867,9,10,5,2.2,0.4,3.0,2.0,0.0,1.5,1,1843294.2,1843293.2
6766,17,15,11,0.8888888888888888,1.6666666666666667,2.0,4.666666666666667,3.4,2.8666666666666663,10,22580589.1,22580579.1
2967,9,15,15,0.8,1.8,1.0,1.0,2.2,0.9333333333333332,1,15313770.2,15313769.2
7532,17,7,19,1.0,1.375,1.0,0.0,0.0,0.0,3,7301319.9,7301316.9
11404,30,10,11,1.3076923076923077,1.8,2.0,7.0,5.6,10.800000000000002,3,42690062.4,42690059.4
11308,4,18,7,1.0,3.0,4.0,2.0,0.0,2.6,1,26762444.8,26762443.8
2018,18,14,8,0.3333333333333333,1.3333333333333333,2.0,4.0,3.6,6.766666666666667,8,-3899527.5,3899535.5
2243,21,19,5,0.9090909090909092,1.4545454545454546,2.0,2.0,2.6,4.16666666666667,2,32005578.4,32005576.4
5291,7,18,15,0.5,1.0,3.0,0.0,0.0,0.0,2,11401052.1,11401050.1
1386,35,10,20,1.1666666666666667,0.8888888888888888,14.0,6.333333333333332,4.6,7.899999999999999,3,87270546.0,87270543.0
2595,10,13,6,0.6,0.2,2.0,1.3333333333333333,1.8,1.5999999999999996,2,-33182407.2,33182409.2
2253,3,10,6,0.5,1.5,0.0,0.0,0.0,0.0,1,-51690199.5,51690200.5
12226,6,19,10,0.6666666666666666,2.0,6.0,3.0,2.6,5.533333333333334,2,27292143.4,27292141.4
22899,33,17,11,0.9411764705882352,1.4705882352941178,2.0,3.0,3.4,6.433333333333333,2,61112617.1,61112615.1
3034,20,1,3,1.9,1.1,5.0,5.666666666666668,4.6,11.799999999999995,2,-11613153.6,11613155.6
11427,15,10,16,1.875,1.25,1.0,1.6666666666666667,1.6,3.5999999999999988,3,34864583.4,34864580.4
3230,32,1,15,1.375,1.4375,1.0,1.3333333333333333,1.4,3.033333333333333,2,12329332.8,12329330.8
17133,28,11,14,0.8571428571428571,1.4285714285714286,10.0,4.666666666666667,5.6,6.000000000000001,2,51221282.0,51221280.0
9488,10,8,14,1.6,1.0,1.0,2.333333333333333,4.2,11.1,3,7299135.2,7299132.2
9517,3,3,5,2.0,0.5,3.0,2.333333333333333,0.0,3.8666666666666663,2,-40359815.5,40359817.5
1337,27,7,16,0.6428571428571429,1.2857142857142858,1.0,1.6666666666666667,1.8,4.433333333333335,2,8061888.2,8061886.2
11421,9,8,1,1.4,0.6,2.0,1.3333333333333333,1.6,1.7333333333333327,1,-39218429.3,39218430.3
5810,31,17,19,1.8125,1.3125,2.0,1.6666666666666667,3.2,1.599999999999998,1,98170731.8,98170730.8
10432,6,16,2,1.6666666666666667,0.3333333333333333,2.0,4.333333333333333,3.6,7.8000000000000025,6,-1951316.9,1951322.9
14539,1,12,8,1.0,2.0,0.0,0.0,0.0,0.0,9,-22048453.9,22048462.9
17256,37,12,4,1.1052631578947372,1.3157894736842106,3.0,2.6666666666666665,2.0,2.4333333333333336,2,33991129.1,33991127.1
6717,13,3,6,2.142857142857143,0.2857142857142857,3.0,2.333333333333333,3.0,4.166666666666663,2,-18558709.7,18558711.7
13848,19,12,15,1.1,1.3,8.0,3.6666666666666665,2.8,5.8000000000000025,2,43232603.4,43232601.4
12131,22,9,6,1.2727272727272727,1.0909090909090908,4.0,6.0,4.0,6.200000000000002,3,6459018.0,6459015.0
3167,5,5,6,0.3333333333333333,1.5,2.0,4.666666666666667,0.0,11.966666666666667,1,-62804858.0,62804859.0
12350,19,14,1,1.1,1.6,0.0,2.0,2.0,2.266666666666666,1,-491750.8,491751.8
5265,18,7,16,1.2222222222222223,1.2222222222222223,2.0,2.333333333333333,2.6,2.5000000000000004,3,9722558.7,9722555.7
7269,26,13,12,1.1538461538461535,2.1538461538461537,2.0,3.6666666666666665,4.0,4.7333333333333325,8,47328333.5,47328325.5
12332,1,11,9,1.0,4.0,0.0,0.0,0.0,0.0,3,-1947472.1,1947475.1
4223,25,19,9,1.4615384615384617,1.5384615384615383,2.0,2.333333333333333,2.2,2.166666666666667,2,64123179.0,64123177.0
13585,22,17,4,1.0909090909090908,0.8,0.0,1.3333333333333333,1.4,2.5,2,15614783.7,15614781.7
593,25,10,4,0.9230769230769232,0.7692307692307693,1.0,1.0,1.2,1.5666666666666675,1,-10910158.5,10910159.5
5273,23,9,5,0.6666666666666666,0.7272727272727273,2.0,2.333333333333333,3.8,3.5,2,-20895624.3,20895626.3
2648,3,3,8,0.5,0.0,3.0,3.0,0.0,5.266666666666667,3,-82203476.2,82203479.2
13845,16,15,13,0.625,0.8571428571428571,2.0,1.3333333333333333,1.4,1.366666666666667,1,9807933.1,9807932.1
300,6,7,12,3.0,1.6666666666666667,0.0,2.6666666666666665,0.0,4.2,3,32537564.0,32537561.0
9858,17,6,8,1.4444444444444444,2.1111111111111107,1.0,2.6666666666666665,2.4,4.933333333333334,5,-35965.0,35970.0
6743,32,11,7,0.8666666666666667,2.1875,3.0,3.6666666666666665,2.6,5.0666666666666655,5,32203664.8,32203659.8
404,8,2,19,2.75,2.25,3.0,7.333333333333332,6.6,13.966666666666667,5,43195756.8,43195751.8
